Date,AAPL_bm,AMT_bm,AMZN_bm,BA_bm,BAC_bm,BHP_bm,COR_bm,CVX_bm,DUK_bm,DVA_bm,ECL_bm,GE_bm,GOOGL_bm,JPM_bm,KO_bm,LLY_bm,META_bm,MMM_bm,MSFT_bm,NEE_bm,NKE_bm,NVDA_bm,PEP_bm,PG_bm,PLD_bm,RIO_bm,SBUX_bm,SLB_bm,SO_bm,SPG_bm,VZ_bm,WFC_bm,XOM_bm
2021-09-23,147.75225067138672,274.887516784668,171.9884765625,215.27350082397462,38.18392066955566,48.06226406097412,119.16465301513672,88.15480346679688,92.81370849609375,126.30100135803222,216.96860046386718,79.41154251098632,142.6165756225586,147.5401725769043,51.2619686126709,237.926180267334,370.3155914306641,165.23946228027344,293.31070098876955,78.9666088104248,156.6721633911133,222.03616790771486,144.79709396362304,135.17377243041992,124.66353607177734,58.59603309631348,109.77129745483398,26.71028079986572,59.39353294372559,113.9851318359375,46.87998466491699,43.097133255004884,49.89895133972168
2021-09-24,147.72168426513673,274.84085235595705,172.26227645874025,215.51800079345702,38.19864082336426,47.65419788360596,119.4311897277832,88.30829238891602,92.52534713745118,125.85300102233887,217.02795639038087,79.43091201782227,142.65530014038086,147.60015563964845,51.20478000640869,236.48565139770508,369.7451965332031,164.60923461914064,293.32341918945315,78.82052726745606,155.84370040893555,222.0446014404297,144.82614974975587,135.22686996459962,124.56496620178223,58.30177249908447,109.76135520935058,26.758345699310304,59.25870323181152,114.16963844299316,46.87011318206787,43.04418258666992,50.02989120483399
2021-09-27,147.56244506835938,274.36853179931643,172.40270080566407,215.6385009765625,38.24484424591064,47.19819393157959,119.56421546936035,88.50492210388184,92.20765228271485,125.34650115966797,216.7257553100586,79.4054557800293,142.50870056152343,147.78289489746095,51.12955513000488,234.86481475830078,368.79370574951173,164.0240234375,293.0519134521484,78.60210990905762,154.89452590942383,221.5593490600586,144.7717758178711,135.19632568359376,124.35403976440429,57.96530017852783,109.69317817687988,26.817618942260744,59.09808349609375,114.25388946533204,46.85723743438721,42.93875007629394,50.19038333892822
2021-09-28,147.00978927612306,273.3570053100586,172.13867568969727,215.6760009765625,38.325035858154294,46.599564933776854,119.65014915466308,88.73061447143554,91.85836868286133,124.86100120544434,216.13507308959962,79.42952575683594,142.0706756591797,148.04514770507814,50.98499698638916,232.8862777709961,366.79532623291016,163.31259155273438,292.07008056640626,78.28834037780761,153.79039154052734,220.56838455200196,144.5903450012207,135.08636550903321,124.00160598754883,57.5500883102417,109.50853080749512,26.949465942382812,58.92570037841797,114.33109397888184,46.83105659484863,42.82207088470459,50.40679759979248
2021-09-29,146.56608657836915,272.38168106079104,171.7145004272461,215.96900100708007,38.396819496154784,46.06392860412598,119.6642292022705,89.02851028442383,91.5731647491455,124.3820011138916,215.54437637329102,79.46637725830078,141.55347595214843,148.32414016723632,50.849289131164554,231.5288558959961,364.8089324951172,162.70090103149414,291.1953811645508,78.02342147827149,152.88104705810548,219.63582763671874,144.449169921875,135.06897888183593,123.64609718322754,57.17140522003174,109.25665435791015,27.05905952453613,58.78589344024658,114.36991500854492,46.80444679260254,42.884393501281735,50.65049114227295
2021-09-30,146.02329177856444,270.92051391601564,171.22960052490234,216.06000137329102,38.46565990447998,45.598020362854,119.50741462707519,89.28916816711425,91.18823051452637,123.65650100708008,214.77469940185546,79.4451057434082,140.97650070190429,148.50873870849608,50.673393440246585,230.24822463989258,362.6781951904297,161.90561447143554,290.22138061523435,77.70307540893555,151.94207305908202,218.77466049194337,144.14935226440429,134.87913513183594,123.09720115661621,56.84305057525635,108.91860809326172,27.1385027885437,58.581838607788086,114.18299980163575,46.76453170776367,43.02309589385986,50.88009052276611
2021-10-01,145.4809898376465,269.3788772583008,170.7799499511719,216.3185012817383,38.56212978363037,45.26800174713135,119.2564136505127,89.58978805541992,90.81864051818847,122.82800064086913,214.15458068847656,79.4312686920166,140.63930053710936,148.81888275146486,50.51930732727051,228.7911720275879,361.06640625,161.1019432067871,289.63189086914065,77.36159286499023,151.13522491455078,217.9489372253418,143.86936645507814,134.67378463745118,122.56345634460449,56.49927272796631,108.70792045593262,27.222253036499023,58.351089286804196,114.10698280334472,46.722041320800784,43.13790054321289,51.146061706542966
2021-10-04,144.73359756469728,267.7202781677246,170.05927505493165,216.59950103759766,38.66937026977539,44.8856876373291,118.92579231262206,89.91810874938965,90.59661521911622,122.00450057983399,213.55852661132812,79.44022521972656,140.13530044555665,149.1657615661621,50.365671730041505,227.10569534301757,358.5675582885742,160.2920928955078,288.74985656738284,77.06426239013672,150.3507209777832,216.3958427429199,143.5478485107422,134.42660827636718,122.02420082092286,56.12140102386475,108.43663139343262,27.355775165557862,58.177348899841306,114.02113723754883,46.68212661743164,43.2714485168457,51.45749740600586
2021-10-05,143.9655014038086,266.1599914550781,169.33855056762695,217.1085006713867,38.80517711639404,44.542595291137694,118.65391464233399,90.317724609375,90.45987968444824,121.20450019836426,212.96316146850586,79.50566062927246,139.7224250793457,149.6524284362793,50.26496410369873,225.94559173583986,356.10916595458986,159.95226516723633,288.1911895751953,76.80356941223144,149.71048889160156,215.29205474853515,143.38732376098633,134.2301872253418,121.52871665954589,55.78939418792724,108.20274505615234,27.48786163330078,57.99048709869385,113.94812202453613,46.66882209777832,43.44248371124267,51.778936576843265
2021-10-06,143.31917495727538,264.5542495727539,168.67982559204103,217.78900070190429,38.96720886230469,44.255364418029785,118.29416275024414,90.70553359985351,90.30283660888672,120.45749969482422,212.35738220214844,79.5764949798584,139.41612548828124,150.18894958496094,50.158955574035645,224.63385772705078,353.91499481201174,159.5334373474121,287.8438552856445,76.55649871826172,149.13194732666017,214.47382202148438,143.30519485473633,134.06994705200196,121.05546379089355,55.52638607025146,107.89973373413086,27.644834136962892,57.78326530456543,113.96842727661132,46.652512550354004,43.632262802124025,52.071732902526854
2021-10-07,142.7877182006836,263.17909774780276,168.2255012512207,218.41600036621094,39.116596412658694,44.01844825744629,118.04995841979981,91.14511108398438,90.13767127990722,119.72649993896485,211.84546661376953,79.6655460357666,139.2003257751465,150.74344329833986,50.08658447265625,224.3023994445801,351.47857971191405,159.1825744628906,287.7264465332031,76.32539939880371,148.57380752563478,213.9236747741699,143.33599395751952,133.99147186279296,120.83498001098633,55.366876220703126,107.5882007598877,27.855406761169434,57.57921028137207,114.11402626037598,46.656809616088864,43.79158344268799,52.370438957214354
2021-10-08,142.48846511840821,261.7522033691406,167.77417602539063,219.22050018310546,39.30719413757324,43.788663673400876,117.88294792175293,91.68913383483887,90.01718254089356,119.23499984741211,211.34598541259766,79.77391548156739,139.14580078125,151.38910751342775,50.03683586120606,224.03218002319335,349.04915618896484,158.847159576416,287.684375,76.10369415283203,148.03412857055665,213.10144577026367,143.36259231567382,133.87869262695312,120.62550582885743,55.17570858001709,107.20375633239746,28.08895101547241,57.414066314697266,114.29462089538575,46.64145698547363,43.96355628967285,52.743253517150876
2021-10-11,142.15617904663085,260.26873779296875,167.24700088500975,219.81900024414062,39.44019107818603,43.58066864013672,117.8227466583252,92.10509719848633,89.88089866638184,118.58199996948242,210.75000457763673,79.76234588623046,138.97487564086913,151.75105819702148,49.97102603912354,223.82368240356445,346.4988616943359,158.45216369628906,287.5493591308594,75.7866367340088,147.58528671264648,212.37407302856445,143.38499298095704,133.7208038330078,120.47491188049317,55.0145751953125,106.81363029479981,28.29713077545166,57.214535522460935,114.35942802429199,46.563330841064456,44.03478164672852,53.02468318939209
2021-10-12,141.83030471801757,258.8400428771973,166.74032592773438,220.41900024414062,39.61346225738525,43.424573516845705,117.65962142944336,92.60234756469727,89.80012092590331,118.00249977111817,210.1957275390625,79.85595512390137,138.67010116577148,152.18286361694337,49.90336246490479,223.8086151123047,343.86365661621096,158.1480857849121,287.2113204956055,75.51561126708984,147.32249069213867,211.58978729248048,143.46805648803712,133.56479415893554,120.49209289550781,54.87617168426514,106.44149513244629,28.54646816253662,57.03943710327148,114.58452377319335,46.457303047180176,44.062897300720216,53.327481269836426
2021-10-13,141.42998657226562,257.35387268066404,166.2615509033203,220.7970001220703,39.753952217102054,43.235595703125,117.32171669006348,93.03602104187011,89.74010162353515,117.40399971008301,209.68363876342772,79.86677131652831,138.327725982666,152.36003036499022,49.82735691070557,223.94032440185546,341.3972732543945,157.8382682800293,286.7950073242188,75.30799751281738,147.2442825317383,210.8898712158203,143.5599853515625,133.43885879516603,120.55022277832032,54.693121337890624,106.25779495239257,28.71492624282837,56.881079292297365,114.84374961853027,46.345276069641116,44.03525085449219,53.538894462585446
2021-10-14,141.18200607299804,256.04629669189455,165.7906005859375,221.00100021362306,39.970306396484375,43.2173713684082,117.1216926574707,93.55779266357422,89.75093154907226,116.91449966430665,209.47899703979493,79.92401885986328,138.20477600097655,152.6559959411621,49.79306163787842,224.21491928100585,339.17313385009766,157.73499603271483,286.6741744995117,75.18868980407714,147.2219367980957,210.64225387573242,143.7326446533203,133.43604125976563,120.69789276123046,54.73167896270752,106.12522811889649,28.93794183731079,56.7851598739624,115.13149147033691,46.26401252746582,43.98979797363281,53.81986923217774
2021-10-15,141.1218620300293,254.96536254882812,165.6568504333496,221.18499984741212,40.245198249816895,43.29423065185547,116.9464298248291,94.14132232666016,89.78161811828613,116.44749946594239,209.569677734375,80.07957458496094,138.2331756591797,153.11791076660157,49.79491558074951,224.59303359985353,337.1772521972656,157.75485610961914,286.88648529052733,75.19009933471679,147.2991714477539,210.62328338623047,143.95103378295897,133.43980255126954,121.01995239257812,54.828683853149414,106.03243064880371,29.210250759124754,56.7394624710083,115.51817169189454,46.20438690185547,44.07929801940918,54.15767612457275
2021-10-18,141.2998359680176,253.94154052734376,165.88437576293944,221.55899963378906,40.58096904754639,43.451514434814456,116.77213668823242,94.81249542236328,89.79154624938965,116.0419994354248,209.64726715087892,80.24943351745605,138.43610076904298,153.79649047851564,49.789354133605954,224.94976348876952,336.1603302001953,157.8073745727539,287.52196044921874,75.15721855163574,147.5507957458496,211.1769256591797,144.16008834838868,133.41395797729493,121.52296409606933,54.99549884796143,106.1058162689209,29.54094543457031,56.671142768859866,116.16666984558105,46.129985618591306,44.248927688598634,54.5609525680542
2021-10-19,141.56260528564454,253.11570663452147,166.13567581176758,221.93199996948243,40.92516918182373,43.59176235198974,116.69154434204101,95.57766952514649,89.89127655029297,115.69449958801269,209.72582473754883,80.55857276916504,138.64630050659179,154.5686347961426,49.79398860931396,225.53977813720704,335.28675537109376,157.97905197143555,288.17896270751953,75.16238517761231,147.68680877685546,211.6981185913086,144.46620712280273,133.2988311767578,122.00441284179688,55.2195426940918,106.16594467163085,29.90514030456543,56.633136940002444,116.70499610900879,46.084564208984375,44.45932464599609,55.00923938751221
2021-10-20,141.73071899414063,252.35868759155272,166.22320098876952,221.89150009155273,41.250637435913085,43.711012840270996,116.69931221008301,96.28244667053222,90.0577953338623,115.3444995880127,209.71515579223632,80.850341796875,138.72057571411133,155.31072540283202,49.81716117858887,226.28920211791993,335.1653854370117,158.09291610717773,288.61092987060545,75.25726661682128,147.7358711242676,211.77899322509765,144.80685653686524,133.18652420043946,122.63306274414063,55.28204784393311,106.20334739685059,30.268378353118898,56.637661170959475,117.19407005310059,46.09257583618164,44.60365009307861,55.40205841064453
2021-10-21,141.8613639831543,252.0013069152832,166.2707260131836,221.5534996032715,41.49134368896485,43.745876693725585,116.70707969665527,96.81284523010254,90.26538009643555,115.0099998474121,209.63756637573243,80.86079406738281,138.7540756225586,155.74508743286134,49.831527900695804,226.72612380981445,334.9616012573242,158.11895523071288,289.1588394165039,75.37657356262207,147.8621681213379,211.88382949829102,145.04251098632812,132.9987350463867,123.3878173828125,55.220760345458984,106.21755104064941,30.527765846252443,56.672047996520995,117.57599792480468,46.07558269500733,44.72220363616943,55.65711784362793
2021-10-22,141.94862670898436,252.16914596557618,166.04580078125,221.13249969482422,41.74563007354736,43.83264026641846,116.75659942626953,97.3668586730957,90.50545616149903,114.7404998779297,209.52506103515626,80.87047233581544,138.5216506958008,156.19961700439453,49.85748138427734,227.31273498535157,333.5456024169922,158.1083625793457,289.63874969482424,75.55130805969239,148.5368896484375,212.2058303833008,145.31176528930663,132.91194534301758,124.142573928833,55.18463706970215,106.23838272094727,30.762267112731934,56.66254634857178,118.06377639770508,46.04075813293457,44.85059700012207,55.90854015350342
2021-10-25,142.10983810424804,252.66046981811525,165.83222579956055,220.56799926757813,41.944657516479495,43.926535034179686,116.75514297485351,97.86092910766601,90.74056816101074,114.39949989318848,209.68411712646486,80.8685359954834,138.34040069580078,156.43164825439453,49.886215400695804,228.21913986206056,332.3024215698242,158.1352851867676,290.32167663574216,75.8110595703125,149.3228500366211,212.95766525268556,145.61508483886718,132.9149139404297,125.02905883789063,55.1558198928833,106.28714866638184,30.961832332611085,56.67928695678711,118.61160850524902,45.98644123077393,44.99398498535156,56.138139152526854
2021-10-26,142.47515335083008,253.51326065063478,165.98250045776368,220.13799896240235,42.169441032409665,44.09847755432129,116.83621978759766,98.34864234924316,91.02216110229492,113.93349990844726,210.5308074951172,80.93473663330079,138.51432571411132,156.72704467773437,49.97102680206299,229.52358322143556,331.0617385864258,158.22840576171876,291.62247161865236,76.19622650146485,150.2210220336914,214.96355895996095,146.0873275756836,133.06272659301757,125.9971134185791,55.163937377929685,106.43912811279297,31.122154998779298,56.73991508483887,119.1585765838623,45.967143821716306,45.21469097137451,56.40729312896728
2021-10-27,142.77194061279297,254.2357192993164,166.21092529296874,219.20049896240235,42.35535583496094,44.2232744216919,116.69299850463867,98.7455337524414,91.22162284851075,113.41999969482421,210.93815078735352,80.84066238403321,139.10752563476564,156.86148681640626,50.08966999053955,230.48636627197266,329.69369049072264,158.1118911743164,293.53868713378904,76.5090560913086,151.01426849365234,216.9275161743164,146.47510833740233,133.09511489868163,126.81374855041504,55.11117382049561,106.5025707244873,31.22791986465454,56.73991508483887,119.59407691955566,45.91886100769043,45.356204986572266,56.6005199432373
2021-10-28,143.31769409179688,255.20149459838868,166.61475067138673,218.59599914550782,42.60495929718017,44.32588520050049,116.75368537902833,99.27547950744629,91.44274559020997,113.31199951171875,211.5384963989258,80.92699356079102,139.71617584228517,157.21936569213867,50.2551212310791,231.57016372680664,328.5713806152344,158.30828399658202,295.6143768310547,76.880131149292,151.9483856201172,219.0367515563965,146.99821548461915,133.27201309204102,127.80946235656738,55.01701049804687,106.63939895629883,31.40307788848877,56.77475376129151,120.3350326538086,45.89384117126465,45.58815689086914,56.85012321472168
2021-10-29,143.6701919555664,255.92160415649414,166.83767623901366,217.64749908447266,42.825060081481936,44.376992797851564,116.86098022460938,99.73685417175292,91.60294723510742,112.62649955749512,211.95408401489257,80.89021530151368,140.29132614135742,157.39530487060546,50.41037712097168,232.79344482421874,327.6004104614258,158.39655075073242,297.69447174072263,77.16759643554687,152.9310791015625,221.4455223083496,147.4951904296875,133.47390670776366,128.67813377380372,54.87333011627197,106.31508293151856,31.494006824493407,56.80054359436035,120.91570014953614,45.86462669372558,45.78215312957764,57.01106986999512
2021-11-01,144.1543197631836,256.7125076293945,167.15850143432618,217.18699951171874,43.036262893676756,44.42215747833252,117.07848243713379,100.18233489990234,91.67289314270019,112.10749969482421,212.4462890625,80.9417049407959,140.78320083618163,157.5754035949707,50.55775375366211,233.98221969604492,327.78771209716797,158.55278472900392,299.9575256347656,77.46022872924804,153.8632553100586,224.48830947875976,148.01129760742188,133.69637603759764,129.51727104187012,54.74466724395752,106.2364891052246,31.609821605682374,56.80280590057373,121.65492706298828,45.82509098052979,46.00192127227783,57.18883876800537
2021-11-02,144.5935852050781,257.56107864379885,167.38787612915038,216.60449981689453,43.20766067504883,44.41462993621826,117.39842338562012,100.54425964355468,91.77578315734863,111.56099967956543,213.05391006469728,81.0110034942627,141.25367584228516,157.66007308959962,50.697715759277344,235.2419532775879,327.5439712524414,158.7332893371582,302.1281204223633,77.73923988342285,154.75559844970704,227.4587074279785,148.55493621826173,133.96061019897462,130.48298149108888,54.56445789337158,106.26489601135253,31.734729480743407,56.822261047363284,122.8473690032959,45.76862277984619,46.15843048095703,57.334327125549315
2021-11-03,145.0614456176758,258.153670501709,167.6928512573242,216.02399978637695,43.40106830596924,44.413441276550294,117.95140151977539,100.91117973327637,91.80692138671876,111.11199989318848,213.6125518798828,81.07449531555176,141.70532608032227,157.7307098388672,50.81728591918945,237.10871200561525,327.44307708740234,158.90232009887694,304.1284698486328,77.92994422912598,155.90685119628907,230.40314712524415,148.99078063964845,134.1842498779297,131.41400032043458,54.36314296722412,106.31082115173339,31.88021602630615,56.814116859436034,124.30033302307129,45.72736511230469,46.35195789337158,57.49072666168213
2021-11-04,145.43957901000977,258.7556396484375,168.12927627563477,215.35149993896485,43.55139274597168,44.36312618255615,118.3499927520752,101.26674613952636,91.80963020324707,110.60149993896485,214.1765281677246,81.0628818511963,142.1574508666992,157.6465072631836,50.94334392547607,238.94679489135743,327.7742263793945,159.0263359069824,306.16306457519534,78.11031494140624,157.05276107788086,234.75939712524413,149.36036224365233,134.3675552368164,132.28079528808593,54.068070793151854,106.30845375061035,31.982152271270753,56.80642547607422,125.6699119567871,45.638335609436034,46.49513282775879,57.661221504211426
2021-11-05,145.86360092163085,259.494034576416,168.70520095825196,215.25500030517577,43.67455558776855,44.29815235137939,118.74809799194335,101.57054481506347,91.86152572631836,110.40849990844727,214.93399200439453,81.2185115814209,142.61077575683595,157.5449966430664,51.06940174102783,240.45633239746093,328.3276397705078,159.24038467407226,308.1790710449219,78.36020355224609,158.26862106323242,239.21300201416017,149.82560501098632,134.61262969970704,133.13212203979492,53.7494571685791,106.57784881591797,32.0706883430481,56.83085765838623,127.3298240661621,45.594906425476076,46.6185941696167,57.79034271240234
2021-11-08,146.2505874633789,260.29853744506835,169.3119010925293,215.06650009155274,43.84127025604248,44.253383827209475,118.92190589904786,101.93474044799805,91.93869247436524,110.3004997253418,215.8403289794922,81.38652954101562,143.1166259765625,157.6582000732422,51.16672592163086,241.76174774169922,328.98544158935545,159.47252655029297,310.2709045410156,78.677730178833,159.3164047241211,244.25968704223632,150.1144561767578,134.77844009399413,134.02891960144044,53.444238090515135,106.77764625549317,32.15874624252319,56.86252899169922,128.83204078674316,45.60142021179199,46.79602165222168,57.97947769165039
2021-11-09,146.71992874145508,261.01912078857424,170.13415069580077,214.92749938964843,43.99768218994141,44.15513114929199,119.16173934936523,102.33662567138671,92.03526496887207,110.103999710083,216.75296936035156,81.71830711364746,143.7401008605957,157.77140426635742,51.27146549224854,243.18283615112304,329.56482696533203,159.72849731445314,312.3779067993164,78.96284675598145,160.3107566833496,249.24496612548828,150.4215072631836,134.97492294311525,134.78648681640624,53.12400093078613,106.9258373260498,32.219046688079835,56.919085311889646,130.24568786621094,45.64094066619873,46.95687065124512,58.212258911132814
2021-11-10,147.07616653442383,261.5676445007324,170.62857513427736,214.76349945068358,44.189216423034665,44.02716464996338,119.4938175201416,102.62543907165528,92.12151641845703,109.92599983215332,217.7281692504883,81.97381820678712,144.1556755065918,158.0810791015625,51.386400604248045,244.55386199951172,329.71966247558595,159.96019744873047,314.06517028808594,79.19817352294922,160.8917251586914,253.49838104248047,150.7038246154785,135.22351303100587,135.48357925415038,52.77048187255859,107.06684684753418,32.21761102676392,56.98016624450683,131.4044303894043,45.69522666931152,47.16794414520264,58.39333152770996
2021-11-11,147.2894302368164,261.78377532958984,171.06017532348633,214.8604995727539,44.30254554748535,43.92455406188965,119.76472434997558,102.8683868408203,92.10246963500977,109.65899963378907,218.36440048217773,82.13873901367188,144.3864501953125,158.2747428894043,51.48511562347412,245.8145668029785,329.6802032470703,159.95534286499023,315.5171234130859,79.38183326721192,161.36922760009764,257.81369705200194,150.8638832092285,135.37658615112304,136.10144577026367,52.442127799987794,107.06923789978028,32.1821964263916,56.97066459655762,132.5324962615967,45.71824436187744,47.42451229095459,58.53765048980713
2021-11-12,147.55411911010742,261.91364059448244,171.35050048828126,215.05650024414064,44.327833557128905,43.8072847366333,120.05312767028809,103.0781852722168,92.12522773742675,109.33899955749511,219.11410598754884,82.2618480682373,144.7519500732422,158.28643722534179,51.58383045196533,246.91357955932617,330.48584899902346,160.03125457763673,317.1075271606445,79.59978065490722,161.90745162963867,262.071102142334,151.04307327270507,135.51984100341798,136.6560256958008,52.11377353668213,107.10482749938964,32.12285299301148,56.94418315887451,133.59445877075194,45.72128467559814,47.55462837219238,58.632567405700684
2021-11-15,147.73499755859376,261.56202087402346,171.59785003662108,215.86200027465821,44.36389274597168,43.638115310668944,120.3685546875,103.40786857604981,92.20290641784668,109.07049980163575,219.9273368835449,82.36056823730469,145.03564987182617,158.28690643310546,51.708034896850585,247.89964752197267,331.09620208740233,160.1014259338379,318.5154571533203,79.89804954528809,162.3650390625,265.966569519043,151.30952682495118,135.80055313110353,137.14403915405273,51.76634330749512,107.05664710998535,32.05393857955933,56.962642669677734,134.53458633422852,45.74256496429443,47.64118690490723,58.754190635681155
2021-11-16,147.85629425048828,260.91223373413084,171.8392250061035,216.35350036621094,44.39199085235596,43.42655487060547,120.58581275939942,103.6612606048584,92.15401191711426,108.50349960327148,220.6013931274414,82.30714340209961,145.26760025024413,158.13674697875976,51.803969383239746,248.6892547607422,331.24454498291016,160.1482078552246,320.04568634033205,80.13055877685547,163.04559020996095,269.9169494628906,151.4593193054199,136.15028076171876,137.62923889160157,51.346666526794436,107.01990356445313,31.97497386932373,56.94843006134033,135.48637847900392,45.72997074127197,47.65170555114746,58.86302604675293
2021-11-17,148.07587890625,260.044441986084,172.17407455444337,216.87600021362306,44.36482906341553,43.201128005981445,120.72553596496581,103.82446632385253,92.05137672424317,107.82749938964844,221.17118911743165,82.15190086364746,145.5815002441406,157.83876724243163,51.863290786743164,249.57904052734375,331.2440444946289,160.18881072998047,321.6272994995117,80.31186904907227,163.69116668701173,273.49041748046875,151.55544738769532,136.46990814208985,137.95551834106445,51.04388256072998,106.97943077087402,31.84671583175659,56.9085090637207,136.45977325439452,45.64832439422607,47.64572811126709,58.92323455810547
2021-11-18,148.50086669921876,259.10304260253906,172.82669906616212,217.52150039672853,44.340945434570315,43.057314491271974,120.83415451049805,104.00759887695312,91.8857421875,107.13999938964844,221.58726272583007,82.0558910369873,145.97912521362304,157.53704452514648,51.91241645812988,250.60007095336914,331.0847137451172,160.10517196655275,323.15040130615233,80.48989143371583,164.13660888671876,277.97497482299804,151.75330352783203,136.83823776245117,138.21991653442382,50.81496810913086,106.9295669555664,31.729943656921385,56.8235366821289,137.55802726745605,45.55495185852051,47.63460636138916,59.00392951965332
2021-11-19,149.09711837768555,258.0027137756348,173.67924957275392,217.579500579834,44.239324951171874,42.88457984924317,120.71970901489257,104.02591896057129,91.68718605041504,106.33699951171874,222.23755645751953,81.89755172729492,146.54712524414063,157.02902755737304,51.94393138885498,251.46499404907226,332.1181182861328,160.1002571105957,324.8419525146484,80.67261009216308,164.69037628173828,283.096541595459,151.9324951171875,137.12145919799804,138.51150283813476,50.60513000488281,106.77368965148926,31.54521417617798,56.84086399078369,138.49124145507812,45.46505355834961,47.55721893310547,58.929610061645505
2021-11-22,149.71904067993165,256.7392379760742,174.30974960327148,217.43100051879884,44.18172435760498,42.74908618927002,120.66945533752441,104.08842887878419,91.61443786621093,105.77749938964844,222.86699829101562,81.73263092041016,146.98987503051757,156.72075500488282,52.0013988494873,252.25406036376953,332.7334671020508,160.04385833740236,326.42313995361326,80.81681327819824,165.17710723876954,287.48474349975584,152.162548828125,137.45006942749023,138.78340225219728,50.4094970703125,106.6420955657959,31.35282745361328,56.88510093688965,139.40544815063475,45.41988735198974,47.553206062316896,58.83807258605957
2021-11-23,150.32669372558593,255.5699920654297,174.81967468261718,217.39700088500976,44.160183143615725,42.694809150695804,120.72549324035644,104.2493724822998,91.54371070861816,105.35599937438965,223.01975173950194,81.52512474060059,147.3135498046875,156.57480545043944,52.066745376586915,252.9524803161621,333.80433044433596,159.98915328979493,327.8020950317383,80.90324096679687,165.583203125,290.9938087463379,152.3529396057129,137.76166076660155,139.08108367919922,50.32061004638672,106.60183944702149,31.20542631149292,56.90304336547852,140.38445968627929,45.3621265411377,47.598586845397946,58.75343551635742
2021-11-24,150.98368606567382,254.6351577758789,175.2894744873047,217.59650115966798,44.18781299591065,42.683319854736325,120.93636436462403,104.54338302612305,91.47138328552246,104.90999946594238,223.51680603027344,81.46240844726563,147.30867462158204,156.53410720825195,52.062574768066405,253.56877365112305,335.2448028564453,160.0260322570801,328.5534240722656,81.02472152709962,166.0534210205078,295.098950958252,152.4989990234375,138.0845977783203,139.58034591674806,50.29260444641113,106.64688453674316,31.15134744644165,56.954057693481445,141.4688907623291,45.320000076293944,47.66691265106201,58.76267070770264
2021-11-26,151.20400161743163,253.55029983520507,175.43444900512696,217.16450119018555,44.09321632385254,42.61676139831543,120.9349868774414,104.66660423278809,91.37022895812989,104.06949958801269,223.77042617797852,81.17515258789062,147.1253746032715,156.13976287841797,51.95551776885986,253.95103759765624,336.05394439697267,159.89709243774413,328.8436737060547,81.02713088989258,166.22635345458986,298.3748748779297,152.47659912109376,138.3110794067383,139.73082809448243,50.204529190063475,106.54921798706054,30.97906084060669,56.952080154418944,142.04610214233398,45.276571083068845,47.53837833404541,58.66097278594971
2021-11-29,151.730224609375,252.8456604003906,175.90729904174805,216.7380012512207,43.990658569335935,42.66113357543945,120.8695240020752,104.74323081970215,91.33356857299805,103.75299987792968,224.0094970703125,80.92467422485352,146.9995994567871,155.73465805053712,51.87256031036377,253.9946548461914,336.77617797851565,159.85225982666014,329.1188903808594,81.20199089050293,166.35167922973633,302.27333984375,152.59512634277343,138.5961929321289,140.12086181640626,50.191135215759275,106.79245300292969,30.854153060913085,57.0047700881958,142.62331314086913,45.2188102722168,47.45355453491211,58.56766567230225
2021-11-30,152.54768447875978,251.92582931518555,176.37969894409179,215.90150146484376,43.832373809814456,42.728088188171384,120.54740676879882,104.7270881652832,91.1371006011963,103.21199989318848,223.95858001708984,80.48953094482422,146.91962509155275,155.22149658203125,51.719007110595705,253.97207489013672,336.5004684448242,159.49229736328124,329.20816192626955,81.27594108581543,166.49303512573243,305.6925445556641,152.52606353759765,138.68792114257812,140.4030746459961,50.16272373199463,106.8072608947754,30.638862895965577,56.97157611846924,142.77366485595704,45.102420234680174,47.27804374694824,58.34098567962646
2021-12-01,153.2867172241211,250.81471939086913,176.70712432861328,214.67250137329103,43.6431806564331,42.814059257507324,120.02788200378419,104.70736236572266,90.9165428161621,102.74650001525879,223.63804092407227,79.9595386505127,146.70057525634766,154.6330207824707,51.56169261932373,253.63619155883788,335.6273956298828,159.05755844116212,329.0884948730469,81.4078857421875,166.438143157959,308.2075729370117,152.40566940307616,138.79855880737304,140.62200012207032,50.17165298461914,106.69734992980958,30.4139404296875,56.9397590637207,142.28674926757813,44.98081874847412,47.09493160247803,58.14882869720459
2021-12-02,153.9034111022949,250.14149017333983,176.84052429199218,214.12250137329102,43.49033050537109,42.970154762268066,119.44215126037598,104.86451835632325,90.73885803222656,102.40699996948243,223.46880035400392,79.54375228881835,146.51897506713868,154.19704360961913,51.431534957885745,252.78202209472656,334.56702117919923,158.59043197631837,328.89735717773436,81.58508605957032,166.31670303344725,310.9692642211914,152.28459243774415,138.9030517578125,140.93937301635742,50.25364017486572,106.66375503540038,30.244722652435303,56.94500617980957,141.66547012329102,44.88484077453613,46.95898666381836,58.06578960418701
