Date,AAPL_bl,AMT_bl,AMZN_bl,BA_bl,BAC_bl,BHP_bl,COR_bl,CVX_bl,DUK_bl,DVA_bl,ECL_bl,GE_bl,GOOGL_bl,JPM_bl,KO_bl,LLY_bl,META_bl,MMM_bl,MSFT_bl,NEE_bl,NKE_bl,NVDA_bl,PEP_bl,PG_bl,PLD_bl,RIO_bl,SBUX_bl,SLB_bl,SO_bl,SPG_bl,VZ_bl,WFC_bl,XOM_bl
2021-08-17,141.42461511375706,258.3101488751934,155.93359698246485,217.6777026152064,33.807546207867986,57.738352872426034,113.88294031154588,88.55877145278761,92.15066077535248,113.94592524675934,208.35267730978927,77.7145010003632,129.2903895464856,136.75376605497092,51.70200917405628,224.1033977819163,346.09229111491135,171.94753572144234,275.13844458399797,69.75929450191637,156.86791304326854,189.8855135856378,142.10330481267675,129.29679892375398,117.0830671175388,61.434463753474105,107.196402335671,25.93416817539101,55.83548586342417,104.3393117388235,47.31312389124733,40.10797604581889,50.48213179009379
2021-08-18,141.57050194727915,258.5485406365843,154.6070367848722,216.98022635680456,33.903441857777224,55.382801372965936,114.04408858429406,88.1756737982953,92.58420116526986,114.67060815383202,209.2527618265991,77.47551736699785,130.8846552366085,136.92307088482895,51.69482185840546,226.4651020899165,348.0070379596726,171.57342381386553,276.27427894548634,70.0964648475849,158.23509189426872,189.15500884480832,142.17130761546602,129.76808082100322,117.29924788199536,60.78663178043761,106.82868174796978,25.66088175892744,56.01896876835523,104.34468800389666,47.29237856004834,40.27167406216656,50.01222998754314
2021-08-19,141.57948685736667,258.3124159039217,153.65740160425554,214.80225448692883,34.08677890594878,52.96989112073653,114.02502984457013,87.27640882661207,93.20979711250278,115.4699989829952,210.25168989611007,77.09446475390124,132.6629234982352,137.28576797947693,51.73626940444787,228.93169149099194,348.74257218582824,171.03448672908144,275.70925625400116,70.5058515684935,158.63524587660217,189.30359975166752,142.10763385189992,130.36791053523564,117.48127963131918,59.90807262182756,106.21975861680282,25.362943722026227,56.190228309457204,104.71330965122216,47.2632551439128,40.53582168018953,49.16337638607868
2021-08-20,141.58268570932907,257.8075155614865,153.29238428512426,212.9228306050298,34.337562645026296,51.22769827928787,113.92079812100827,86.54575133945907,93.5052437636913,116.29485053178458,210.37727705536614,76.85570744947672,133.07148054944898,137.7485172259681,51.714374060472046,230.63288539565875,348.82008302416745,170.60799338643372,273.45844173786185,70.62387314383999,158.82613485223618,188.84256397395086,142.0469931839625,130.60039601566643,117.50198037182136,59.108690654024805,106.11188387340856,25.086467684186413,56.142368934489205,105.30094399956815,47.25198322522674,40.91554320398909,48.52860616088276
2021-08-23,141.51048672456324,257.67405916505356,154.27128539892294,212.1512547567216,34.53897256203458,49.91624029333848,113.86285025148459,86.26022844948429,93.8422720203199,117.44407549185351,210.3067203322718,76.64549463739785,132.97501822387838,138.15544263911448,51.668620447528546,233.02423852824583,349.5817373248877,170.40297076733367,272.1296247208615,71.13117334999765,159.43227674928448,186.63364443712933,142.0263590061572,130.86110241444155,117.69298175133041,58.372817331017146,106.3314105003092,25.052641887169308,56.26398393405157,105.50998185145662,47.23192600913354,41.25756098213064,48.40444615530807
2021-08-24,141.50729530899488,257.6979861393761,155.26728874972093,212.04491051883025,34.78244256476605,48.91112125806037,113.53170929589702,86.15137568278173,93.81610390676786,118.64184421952793,210.2146895502362,76.62357319729253,133.37285492081625,138.64450416086967,51.554608261027,235.6852796712448,349.75172429898356,170.18448151105738,271.89299292769044,71.56024345769106,160.26573141661495,186.16089820396513,142.01427567765296,131.0733363416478,117.80978304016429,58.13907070111074,106.8699331531759,25.068799859128543,56.35376479210465,105.95034284946294,47.1811156830341,41.638908439509336,48.33175574068009
2021-08-25,141.84704209953412,257.62752709887184,156.96218948280816,211.39661979485214,35.00174222392472,48.15072865525468,113.25116310270977,86.09074398006473,93.91235909606506,120.41710761548451,210.010433613332,76.63061379582928,132.91064265522138,139.0100885499602,51.464840750783324,238.02510206926863,350.61500186600244,169.9364996158272,272.052607101974,72.05589304244276,160.97053108587917,185.10183817977435,141.92536020442628,131.81581031437494,118.16299257408674,57.86581902318543,106.97903315288455,25.10899127861881,56.53479703630885,106.59050650233084,47.09592489060105,41.99158219878227,48.28675724782652
2021-08-26,142.07893030459576,257.63747141387046,159.47777617504036,210.14677486147247,35.17688835932151,47.43051883734836,112.7919320447664,85.93867791221486,93.93582881771114,122.45305645872915,209.93842546200466,76.7043401770816,132.78514476046945,139.20627596155296,51.25998458144919,240.905848815582,350.78012683384924,169.83212405742688,272.6011454833835,72.59206577809802,160.95614720888466,184.74157013442644,141.77052876317646,132.45357655538325,118.50263827908228,57.5658315687333,107.05293272450942,25.201258893971236,56.66006181503875,107.17180295248868,46.96300330552578,42.2063287590689,48.232749721311194
2021-08-27,142.3163693753503,257.7156601121056,159.44924557439487,209.7929189990594,35.42866949021575,46.983179111370646,112.77951590424513,85.90833283095618,94.04552220173788,124.56934040973809,209.62561412139024,76.64060077020142,132.50520996598837,139.60855147519405,51.11937874401261,244.87910059123772,350.36955978429717,169.71440333095416,273.5174340414836,73.29729474548566,161.01564819968638,184.24541583419546,141.66984259511128,132.4637733056967,118.8795811820951,57.41914300344129,107.24287472670116,25.181459163718582,56.91507401961854,107.69531580038542,46.880765871704995,42.54667289747986,48.21609147144781
2021-08-30,142.12060280128594,257.3043631354707,159.0674801004431,208.99289634313976,35.88852747727378,46.728900965600744,112.79586790051702,85.86714485075684,93.98183685495111,126.91789865392421,209.6659983836009,76.90826163635644,132.35213617528282,140.49226948054712,51.08181671103474,249.06646719070318,349.59587469006544,169.72437955193698,274.3719786458232,73.88152921982162,160.95743907315637,183.95279365206747,141.65929138897715,132.58918463105476,119.16076423793524,57.368351681583974,107.42499922596167,25.18262340213421,57.16310008936275,108.38353845394113,46.81072653139858,42.97187113370994,48.16327153167927
2021-08-31,142.05038513771973,256.93926299341797,158.3971459956819,208.39547203279375,36.27053652436606,46.504612852515116,112.92006896416308,85.73608396392252,93.85661368618364,129.51138941705062,209.65017783856322,76.93777897384192,132.2752850049555,141.14353995879844,51.062689720638396,249.85087277951868,350.1700464705695,169.63206004480912,275.18170216090834,74.4151794087158,160.10712526740443,184.38570112891102,141.65683952985157,132.51208913426555,119.21373011749137,57.493923491919155,107.52525594910217,25.20357157456784,57.43477462602232,108.52810473132867,46.78213327668209,42.772458982638966,48.08723272064246
2021-09-01,142.02427992554846,255.81135530482032,157.7998619885733,207.7096168223466,36.828613534729385,46.268807667177484,113.45391549951864,85.42332794982427,93.87529579475199,129.55224946153191,210.04587420013365,76.97740003054149,132.3829690393086,142.33807226229783,51.105950754650564,249.07779967442318,349.4073653816062,169.33731236549573,276.291445645523,74.86500978530135,159.3646674521644,184.5122278954596,141.84571117841728,132.58581708796876,118.99406333508692,57.6355560173879,107.54529889828963,25.231445868454145,57.77555204302135,108.74992166365972,46.74849975170302,42.07531922907284,47.8852915420555
2021-09-02,141.93077985459058,254.75391206584,157.4522756689093,207.36981156651188,37.259474201279716,45.59150140183206,112.84749317794733,85.37047159903784,93.88455795221766,129.6599774717925,210.2427110862812,76.99171519227906,132.64719320642973,143.20666098992027,51.114389360038814,248.6015841154014,349.4493275254596,169.23583676984384,277.06085545062683,75.14894841688741,158.71271837572735,184.55239250076107,142.0279162696877,132.65919252657548,118.65771718122036,57.564268428467344,107.65727610794599,25.23257461971173,57.97076179873646,108.59082864020485,46.74804320166631,41.628726908490755,47.85049743054615
2021-09-03,141.98800062417706,254.0791879576123,157.08943017177086,206.86731135291345,37.42186303849836,45.19808514168082,112.39874718604187,85.34964109693601,93.8669256658245,129.7100908141511,210.48586653210043,76.99366651046888,133.04756162606625,143.33615226912875,51.11649522413258,248.20662548809227,349.4920945265256,169.07611037749805,277.962331561061,75.59615751525477,158.03090738616862,184.6902472146275,142.24264313381352,132.9445788670236,118.54488813707066,57.56830409883339,107.8030307943583,25.23147806977517,58.25166844554759,108.55303763701714,46.756507034647335,41.03059904923186,47.83809170586764
2021-09-07,141.83280936149447,254.40480254790333,156.64374137868356,206.01654492941788,37.505108524611046,44.80065166798197,112.25201068736125,85.25859771783105,93.47340647996229,129.65370384460203,210.83222082881662,76.97220955287598,133.3104782891141,143.48328934873598,51.001337928535165,246.74411167633826,349.31671385883686,166.85558702408267,279.2287870105707,76.20424681977505,157.26878992151995,185.31937507084066,142.42673534366358,133.09172161444187,118.71838934344309,57.55734084861483,107.81628345509564,25.22964825851369,58.546609477894826,108.54414127086285,46.7221743666994,40.54011941766064,47.77967029579628
2021-09-08,142.23022077978027,255.40458181551833,156.30538256062752,205.30273992480363,37.46937012848556,44.55321462842917,112.29437821383547,85.19278557658973,93.43570765758764,129.24353988835205,210.85159673346135,76.91656379180714,133.7028467908409,143.4416366014783,50.99058025557536,245.55755494359732,349.88062235933853,165.7518264249708,281.16515504324184,76.87382034478448,156.24746760921255,186.834624236582,142.70507287150707,133.23136203303318,119.02294779889702,57.695189885946185,107.73764926821676,25.077209877055147,58.73372142455303,108.58480429427466,46.68672763758358,40.027088259512155,47.76109556008209
2021-09-09,142.80798730762993,257.0126785834765,156.43871875872546,206.17591628191786,37.4528230192585,44.52210025967679,112.43156946822224,85.23699746012007,93.31481819520145,128.9202923687172,211.0569875414024,76.92777871055806,134.27236727484237,143.4436934573675,50.9219366887064,240.30307179477518,350.7587130855344,164.4806504393481,283.1712831647884,77.19310001226407,155.8755521880039,189.05048358800371,142.8940284723213,133.34693404611832,119.69307932920701,57.65388303211701,107.5697893001276,24.972380947738024,58.87974996899798,108.54449696100208,46.584501353899434,39.75570335275723,47.82508780217331
2021-09-10,142.81711358768047,258.3390517478222,156.6432231531493,207.0074529370763,37.37162578192662,44.6919567946347,112.54972872427894,85.36472552837363,92.96502346762304,126.49399076169009,211.6350413017862,76.91357536345826,134.69912348807566,143.3717886023995,50.82258699226853,236.14346396405193,351.38490500326577,163.19735231611918,284.454830719408,77.45211690346821,155.58271962288242,191.1127917609155,143.07669586614432,133.42506335548217,120.14302609852072,57.71052310272867,107.41934878606939,24.887412013136654,59.05985115896701,108.25321805244774,46.4599304285708,39.62091808923983,47.92976733366
2021-09-13,142.86250425844688,259.29262047539925,156.9883789225592,208.54396534942225,37.358821537655075,45.51154594883798,112.66472920491752,85.58446022507458,92.5512025440642,125.39176038660692,211.90981722533166,76.92343940193192,135.12394878464187,143.3722568586478,50.82570771085454,232.3116373690438,352.1442400158191,162.26037809745304,285.2319035421414,77.635066678287,154.68563119095023,192.93731974607851,143.09617036318994,133.33435062726662,120.23409826339878,58.01166337838513,107.2955514684607,24.89036935605022,59.157531548397635,108.24374916250412,46.435190970087376,39.659596658402066,48.06111185248263
2021-09-14,142.59850636610153,260.3047443339125,157.3692484166863,208.9976406895162,37.189073231571115,46.371958360437304,112.7748617367775,85.62384825690694,92.03627547257233,123.7870234835955,212.2199885782229,76.64653894358467,135.49451824457967,143.23091376967446,50.89000929930096,228.04841275408322,352.58421160371154,161.12995096528675,285.9117202301822,77.74550998500285,153.92371408484559,195.48945995717602,143.0505975340305,133.2809597364038,120.13507784742437,58.08002435219512,107.22484368105748,24.89085417732154,59.12510642527655,108.24772672913063,46.41175349881267,39.676685833544724,48.095408631447796
2021-09-15,142.50075394484088,260.89534745444877,158.2308340898624,208.95075358468907,37.10326901176323,46.43957785298452,112.66038260639178,85.729864154479,91.7283338040485,122.40227335078526,212.56759580990285,76.69437053667794,136.23646064067728,143.33774019196875,50.96104019238101,224.954812669087,354.3586866533705,160.3694728393777,286.9545542803461,77.86065843059187,152.98813810928544,199.81977896568608,143.05842578637842,133.26693831170536,120.08404210228767,58.15142752831692,107.02875626938267,24.858434588176227,59.09683581215637,108.72508953992674,46.4813973313913,39.69931439388376,48.004948445295355
2021-09-16,142.88248924864493,262.12814494871907,159.67970139311177,208.65342383885115,37.08872199436697,45.796454249381085,113.00324090325421,85.75411450833072,91.30983416342875,121.05651098060262,213.41616755920822,76.68666134629423,137.5114947960632,143.6674019295348,50.91553739669447,221.57963559125614,357.10116428864234,159.3209110567775,288.89973077701626,77.85627362700274,152.03562953702178,207.10484091690032,143.08350239557322,133.32125674416199,120.15105393908343,57.52318117505415,106.90705691947588,24.955343666374393,58.99876977576783,109.30293304925948,46.44897725670792,39.68234910387832,48.00493991655454
2021-09-17,142.7528689894154,262.4947589949428,161.62684272047784,208.82930711310124,37.167937890626,44.72802584875506,113.30479586201218,86.16239564842994,90.556818939231,120.00112007074317,212.9406012567495,76.86742042942805,138.82819332509672,144.30351886343854,50.70298189225887,218.78206376300392,359.42207688104037,158.18231041015653,289.36486635903987,77.3137796018959,150.90148482335115,213.41146050027913,143.02000782774422,133.337316507753,119.84911625599435,56.58527280475818,106.73573739442965,25.179466493462233,58.57064443945285,109.85149463008375,46.396597922688066,39.66697840011608,48.326915722069955
2021-09-20,141.6364005850586,262.52758216921086,163.39290835794284,208.22827485177643,36.923246837497786,43.49622820017029,113.55242770624339,86.29322439541313,89.99192517182506,118.78594181974599,211.86508433906727,76.82516999419573,139.2345930504475,143.78780155602018,50.416129609682464,216.97149124057916,358.3712593409441,157.03750974684948,288.3132338046313,76.87315904327471,149.47526109443527,214.55811128054853,142.84866069646273,133.26431924945092,119.32552621779001,55.30972066502238,106.15880493684622,25.358109258038656,58.23229958237155,110.2382208282592,46.37345988625221,39.62065577579078,48.55889649483676
2021-09-21,140.6495722911863,262.87583126179754,164.25331164342728,207.1693758809508,36.662750274905484,42.57136246066285,113.75969135877052,86.00213541739242,89.2855415992702,117.74697802182644,211.10029833246097,76.00817473649246,138.99659516102741,142.98929988275364,50.178660280210124,215.13295886503576,357.03541236980794,155.69581367241886,287.61957564167426,76.5616894541932,148.61436472424214,213.05405262953036,142.66673413925096,133.20193507269622,118.84956895590359,54.097790342851276,105.68325579967599,25.29007996929416,57.88898243068987,110.60812269211881,46.31491807651507,39.588058862644715,48.411297948451235
2021-09-22,140.22802556175793,264.0377825071777,164.93623044717634,207.3890159587646,36.596172713449015,41.88640526402688,114.3573174452362,86.00552858617314,88.59392838040502,117.08264299133835,210.97341473977949,75.5210094448022,138.84313124107743,142.7780976725407,49.99539755920407,213.01663704907327,351.19722243296246,154.83030513211827,287.5027687960882,76.29422396207626,148.4277862635624,213.259990474382,142.57727247278373,133.23638913115403,118.83252216654132,53.32146037156386,105.41551537676503,25.209874845602034,57.564560439281976,110.6270873721881,46.24472680254747,39.63552177648985,48.41344229681583
2021-09-23,140.0587005358571,265.0969925345744,165.99232036962806,207.38168968753152,36.614342163621465,41.35516171922344,115.03975059782174,85.80139512028467,87.99223358584467,116.63350647800645,210.98730071915543,75.51762167591656,138.75311122434744,142.76627077861752,49.81629041708413,212.06858579653502,347.0254366794053,154.34387537990898,287.46171612858984,75.90047247583806,148.6672758926056,213.32075297142637,142.57552125430652,133.36340220333693,118.66146824459523,52.74644757684583,105.28078231061897,25.185715146389008,57.23227481852413,110.5556639671568,46.228672330874446,39.76824837532985,48.22492081921769
2021-09-24,139.98530215585555,264.8312061237714,167.00085654676673,207.1760346729858,36.58506512329205,40.80260728951274,116.29957670684502,85.5502223083026,87.47709486342563,116.06971364941242,211.07032571833764,75.52121053381764,138.8260957198454,142.64697960634743,49.64518828316197,211.19633493917354,345.27429680605127,154.00407710368842,287.4795468301833,75.44488184867407,146.7596524647512,213.33593692045673,142.67107310675766,133.52079628121325,118.311508074226,52.18191345331429,105.25580793715675,25.162197706287383,56.89078646509284,110.80057416568295,46.21208387698058,39.8778968012227,48.02800185996944
2021-09-27,139.59430364413046,262.06433617378394,167.54402824075464,206.85932840224837,36.42357932799343,40.56565319037854,116.76414329210378,84.92488421611756,86.88229536368814,115.59492735208389,210.32480230139703,75.562292416495,138.67241023845997,142.00282568147097,49.42930659701003,209.73726803384778,343.2730934126385,153.8932696499453,286.70996876710365,74.59431112146733,144.94806576681773,212.69157091226566,142.4407617856948,133.36157784477626,117.55141753645142,51.85865780303258,105.09923898833762,24.999876985035993,56.442021974517964,110.79514077686353,46.20097858429818,40.166428539908765,47.54654431106845
2021-09-28,138.52247794230428,257.4974706960549,166.47055314295176,206.85416781339796,36.27084053686241,40.252060289010785,117.22321608111334,84.42760231687296,86.27719438222555,115.36027753456938,208.29597851421164,75.52862042167274,137.33914317369795,141.56051059557979,49.01302429734197,208.1963892210115,338.9047968779938,153.9089578673566,282.8825068707067,73.46718359600568,142.88989094503083,209.79531912575717,141.70467301789793,132.81981147149557,116.5909734544643,51.39558530925371,104.5916559955784,24.749419422997754,55.9503600393991,110.82820489489794,46.15951160698956,40.29478883491414,47.139352149567365
2021-09-29,137.7505550454283,254.12836898793825,165.27106810765667,206.26704877030474,36.164842354476356,39.97712741677985,117.25819361489387,84.18061570966734,85.9688326407071,115.17417941927332,206.6241125034056,75.46829005738242,135.86609648167558,141.2580030041094,48.74513750282633,208.09314066222225,334.98012051779205,154.0885767912573,280.1783231064983,72.78057054606563,141.17414374503275,206.8851683266339,141.37045694365187,132.75667890807603,115.89567999055137,50.96293217045519,104.20170916777633,24.671886243894203,55.661014653404635,110.82438147685184,46.15451742633286,40.29565421453597,46.94635405680567
2021-09-30,136.8651689268911,250.09218186826166,164.074204014592,206.23968009953612,36.1521876665446,39.92329083083671,116.59645471228039,84.357493748312,85.74457263840216,114.28288538551523,204.15305161747992,75.45892474872194,134.55890753072387,141.22973587126194,48.44349184269374,208.3595828904296,331.8420147327455,153.48504132358826,277.4346424562806,72.23462901405267,139.60130364757492,204.99777203859193,140.71204896133662,132.04246860934975,115.26325325192624,50.75095266225307,103.52218262201563,24.685447681238937,55.30485125794994,110.61493563209739,46.1084718225167,40.632885252596985,47.06690911684928
2021-10-01,136.40410482420845,247.12012864432256,163.02881090615844,205.7275607996943,36.10062536465772,39.66674884264863,116.15638118776698,84.0974354950024,85.83982732765084,114.22790976573349,203.27739986382943,75.48377535541397,134.02711764857466,140.91038150016277,48.315374673703836,209.34115082223423,329.5536436620319,153.74663025683836,276.6191941193064,71.97120114421081,138.63085779371534,203.4334193778217,140.3207182920943,131.40042685339708,115.03548227271733,50.64956948911424,103.34753414940907,24.623838203639338,54.99169941880218,110.69105674054326,46.151156090946365,40.78075522329259,46.85449178303131
2021-10-04,135.50517357537586,244.45769244977922,160.96643706441284,205.515002319592,36.04726453128652,39.5877080203879,115.44990223985867,83.92702972191857,86.1018539883859,114.04023966847657,202.24568710336982,75.47655985810079,133.00197442885676,140.75650335586403,48.224354296148846,210.60231829972105,324.1979851600573,154.36797001017104,274.80748669269616,71.74718862291549,137.86002176527495,199.92739089559385,139.8814375967045,130.66756361500538,115.12986110631732,50.69461096000233,103.00912000996148,24.56288015304269,54.81057698702207,110.7203749461693,46.2761200391291,41.03022278974169,46.67294178692431
2021-10-05,135.64624305051893,241.98801653385874,159.77667104114056,205.5551883206205,35.909271134066714,39.507939153575435,114.89265638859611,83.78137139212505,86.12773988903663,113.84953289793965,201.78680776480098,75.46664589324644,132.6436257242609,140.4256398930047,48.10228793313908,212.5615357398142,321.6952430805029,154.0975157924557,274.1883698912804,71.55692443085356,137.56452763147738,198.65170055893987,139.56706115660424,130.170908769203,115.17516135149707,50.69445802221103,102.59391139673322,24.590104656020888,54.61036649499402,110.6733564826682,46.2986551990355,41.240217063675395,46.66653437107043
2021-10-06,135.9851594394206,240.9345613955151,159.31684088582116,206.05451510352202,35.860220841477286,39.48281897526367,114.01736151615074,83.94577101001957,86.47520365461882,113.43908739154497,202.00797988383826,75.49847044331717,132.5329164178993,140.2901419260629,48.130888856459144,215.89387356185654,319.5591176708155,154.286726603844,274.0766131554574,71.7341985290386,137.17326778501166,197.82917430632872,139.67972562635669,130.03491633293427,115.82107899492782,50.74924498031281,102.45051596797991,24.85848324247556,54.6578889576724,110.68257548456812,46.34525914911185,41.64852268270506,46.92316878534207
2021-10-07,136.6298438705465,239.41323383636905,159.1135213925074,206.21658486188602,35.854175469873056,39.542815155578914,113.63129886575825,84.20715826042743,86.8057973923595,113.49214764823984,202.13300876939533,75.48022007573098,132.59667866013385,140.13411542539546,48.14170676595254,216.4900724884371,317.2838536395491,154.2521494846652,274.02659546918176,71.90058976822782,137.48257413954352,197.5211072491844,139.62818599763818,129.99835384270395,116.07704414149778,50.79861372813976,102.5450222923805,25.12209838967596,54.76310801273372,110.77281965918813,46.342630681726945,42.00176738986037,47.23405137345555
2021-10-08,136.5928555320068,237.3727770263708,158.86133092128796,207.15320547486348,35.945208053130436,39.773788609527806,113.40275292886875,84.34209436864708,86.98168750365176,112.5688818871882,202.0717247534549,75.55830247614279,132.58252484599691,140.34526148827862,48.157645968757954,217.13708273595117,315.98922675265925,154.07031994614474,274.0000303379267,71.97444570355162,138.07195022705983,197.27848251805722,139.5946986241704,129.93262494437695,116.22827182323856,51.01718411770234,102.76257900849309,25.35719266430635,54.79373878283304,111.41326514041886,46.27906655425018,42.44166318344644,47.529362744769934
2021-10-11,136.70746621046086,235.66295155513274,158.3531444923936,207.55589939126858,36.02849514925717,40.19040914705337,113.43390782869794,84.4680362409254,87.12400995193494,111.57857249853666,201.6637768152401,75.55754277407225,132.58527634578607,140.60906183330164,48.23277112135386,217.63839031248895,314.37262144249945,153.9987407941756,273.9320616055575,71.7692270014426,138.14498813943547,196.77842008076396,139.56195931088087,130.0422844592274,116.3527181899544,51.41291555266169,103.1609415738754,25.32142978807044,54.83354236874936,111.51426447451472,45.885610308537466,42.594194667375234,47.74788222247491
2021-10-12,136.5856045566416,234.92527005902366,157.95254580114027,208.6927680954067,36.30600465417873,40.52217773830024,113.2937888847863,84.9682135031985,87.1771201408447,110.41149329056068,201.31924446677954,75.7662960520501,132.41738397131846,141.301499892696,48.33851242645079,217.6500523003601,313.3666269878768,153.60242725610493,273.8638393300901,71.83996256604262,138.3826942813509,196.4783378810379,139.44849479920398,130.1598519051786,116.31104588478871,51.73889848972548,103.90261037153586,25.380723730943107,54.92695111737784,111.83070158467609,45.347222323726804,42.67339018580635,48.17742984863668
2021-10-13,136.62502062619959,234.63939373227902,158.06750953028836,209.4302571094657,36.57112470642543,41.15581815093856,113.39537963668432,85.22668815050771,87.28799030884012,109.25016867661877,201.3132522064722,75.78507739235022,132.6824752507943,141.71540656626368,48.52349325675344,217.37790956648576,313.10086472656457,153.74174674787417,274.41100564519724,72.14278194187541,138.50368039109583,196.75077228074662,139.25973411973217,130.29722740873208,116.11687566069267,52.441936034750924,103.83327048796042,25.32397499508088,55.18473873574879,111.64841867440998,44.97664262301231,42.59510317632251,48.39163390929855
2021-10-14,137.0605616522982,235.2402566733587,158.54063541272416,210.05768528394606,36.734442113606875,41.2372133396072,113.50905815205032,85.66212865032337,87.26393166861315,108.56231822916732,201.66273368687132,75.89694366343161,132.9503405280494,142.31173203392416,48.6235651803132,217.10407607373895,314.45863594187966,153.90273095697208,274.73727171582095,72.44345944211894,138.54242331157081,197.1702880973133,138.91232753154432,130.30186443087203,115.59220876334649,52.29956947555647,103.95967294046785,25.27361083152016,55.454389239962126,111.0896482304297,44.79989902940045,42.4109009275835,48.698484519392316
2021-10-15,137.14185369446736,235.95143889294667,158.89437088099638,210.66715279459478,36.810341011377666,41.07946795249066,113.56624329854965,86.28780965779536,87.2689379936283,108.14230020294167,201.60138131866486,76.17053949549695,132.91393915813427,143.0848283611171,48.62085598660304,216.83174963830842,314.66925292919484,153.86520651830892,274.3122431139429,72.44158539058594,138.4168125485686,197.19787491046947,138.72972329602695,130.29426092047828,114.86631775199257,52.16852887916551,103.93694721981413,25.319534512757908,55.53321927657958,110.74807361884788,44.70015468083498,42.405134117730704,49.16383281513635
2021-10-18,137.04530158169268,236.6054563070293,158.53910760215547,212.33871789490829,37.325728655593664,40.9505013461929,113.35509981563106,87.59044363889325,87.27484508351874,107.66520716834363,201.60895632273915,76.5753184949504,132.7422784177527,145.11392777141637,48.62050092584195,216.45773576389544,315.3289022456355,153.80052460179962,273.5190002896068,72.47186908292818,138.09660194058858,196.83804677310286,138.70833093524516,130.2894333844231,113.90434641770719,52.23463824762295,103.93102491953944,25.645351731027628,55.587739653378065,110.10616043328679,44.557516285187496,42.38716392505038,50.10854231711464
2021-10-19,136.67419573294484,238.05812583663004,158.27755281771303,214.505272116861,37.97933683082297,40.844081037888,113.31822660403283,89.00924078174835,87.30297043244666,107.40669303972746,201.5876438891653,77.86837971003766,132.56264133472973,147.63220146913696,48.619246883889055,215.84967676370454,316.82193259453084,153.7425170823561,272.8276538857613,72.46209060358524,137.97288891654063,196.4821959821748,138.5507281638018,130.17273705965468,113.4203322618093,52.392084631052626,103.90805503903366,26.131551771501687,55.660149039866475,110.07056530457635,44.490017200061224,42.28194445232016,51.25973554017095
2021-10-20,136.31432229959202,240.54157011548304,158.19350884627676,214.34322911114083,38.41774659194665,40.76559768830272,113.30733026689981,89.80678570906646,87.30486748806194,107.4371447405065,201.60117146919887,78.99786722836755,132.51765082794083,149.625544299358,48.59366095518353,215.52214660479947,316.8787267760872,153.65280756645126,272.3329510055196,72.1861801032093,137.90073282220345,196.38195987145335,138.312246150141,130.1513502944355,112.39957519772756,52.508254345905215,103.85946924795037,26.689408161396358,55.64585441253929,109.57223442830417,44.489673459852476,42.15459019712225,52.1611637958357
2021-10-21,136.02595193058934,241.98051793198786,158.11668827459783,213.28495763446472,38.62895167276862,40.788539912022365,113.2923303924029,90.46514619136258,87.29137157768939,107.76787944978678,201.7979957472411,79.0344821308374,132.4874953734962,150.49187752592846,48.58797083346984,215.36963626500454,317.07783829228663,153.62032472709032,271.5616104300503,71.961073721855,137.57773924896298,196.09921714135757,138.35530764486862,130.10822212989052,111.61349479057567,52.316426083408864,103.82289367660985,26.99850296599746,55.53603587225226,109.3085030659866,44.49332182705849,42.01748629723779,52.79487482219197
2021-10-22,135.87676589151857,241.27330754324305,158.23202366569984,212.01505974270282,38.739947850801414,40.8402015256981,113.19157010005857,91.086770695196,87.2461817258037,108.05734341092709,202.0771687652832,79.05308392629921,132.45388296208614,150.87576390285085,48.58219658384678,215.10849692874442,317.11156957895986,153.62541493781106,271.1144237390493,71.71087669803127,137.23195886987943,195.45092159062693,138.38667365553937,130.1623982086574,111.40889751273978,52.20977243878936,103.77041614083056,27.385450708992945,55.54039354950144,109.14705450405108,44.48316583676755,41.877898031084285,53.40192731876428
2021-10-25,135.7200547710645,240.08846915685498,158.27769316140825,210.8608492651165,38.75964140080162,40.84368161344277,113.19407561927052,91.30658765987744,87.52927755463611,108.32403152372508,201.9116815919574,79.05420600126374,132.3777433723899,150.87592964198404,48.60085799360048,215.59601138538915,318.59465689726346,153.58686662215018,271.086534735883,71.72078464350058,137.23865374930475,194.20540176249472,138.67134296695633,130.1642256272519,111.55682696332406,52.15526616863069,103.66826314819494,27.577581550359444,55.5572336686372,108.93610095147746,44.45843884428963,41.808758972843464,53.55765351810788
2021-10-26,135.78329391985756,238.9723703198413,158.31215139694524,209.3289747983834,38.8068019110915,41.17139742527259,113.10783395814816,91.59501350585492,87.9908620213636,108.76681509591498,200.8152590955043,78.88595910960144,132.6580072907482,150.9898155253178,48.76848913016589,217.08814257363034,315.97517672018967,153.5378852429714,272.54925050796413,71.9359109886229,138.02101020220834,191.14497400525062,139.1883626227765,130.17548245007575,111.95914681144954,52.182134179841206,103.60078448378165,27.708771123562467,55.63017915448883,108.99056612304845,44.456280815951324,41.98945474522127,53.45626789700847
