Date,AAPL_rsi,AMT_rsi,AMZN_rsi,BA_rsi,BAC_rsi,BHP_rsi,COR_rsi,CVX_rsi,DUK_rsi,DVA_rsi,ECL_rsi,GE_rsi,GOOGL_rsi,JPM_rsi,KO_rsi,LLY_rsi,META_rsi,MMM_rsi,MSFT_rsi,NEE_rsi,NKE_rsi,NVDA_rsi,PEP_rsi,PG_rsi,PLD_rsi,RIO_rsi,SBUX_rsi,SLB_rsi,SO_rsi,SPG_rsi,VZ_rsi,WFC_rsi,XOM_rsi
2019-09-20,62.89073865320257,46.27157726399814,54.59406830789944,60.39967996722435,71.5904099486189,74.26836167909576,59.09381601734857,77.18301203384686,67.07165356086946,60.94216423215288,33.33861607764979,83.8304248199756,64.75268457605688,77.09836421748656,42.61814743124588,60.78430508368128,57.66737176417155,61.101321837346575,54.20216769723022,62.27817750304878,61.28349414938515,56.634196949789086,45.89325305816683,56.731347103490975,55.95398995169743,64.85415198188335,28.3232724202461,74.56551251006532,74.03035165614538,62.86921561505668,71.17286558984019,68.3930743297925,75.06950849451657
2019-09-23,69.83548291398498,38.59395558328863,48.80401969651291,67.06409908637619,77.3061668794775,74.55659474166441,49.373740945523124,88.28762628707517,63.08647360174247,52.64878191658961,35.24434792505458,81.47837826328649,77.81383624360117,83.50649100264357,42.290250545779934,50.69712876512013,58.02246268528728,70.69315225123066,58.969913751095035,49.33326243380361,64.38089597054594,64.0951219482559,45.9138852491458,56.29228539046252,52.925708832676825,71.26765565685773,30.774145987118985,76.09308880196285,66.73860384482943,61.7140899822926,71.74354511169133,76.33060131577176,74.9648900223186
2019-09-24,63.97757377218993,34.5863155737988,36.75184337133124,68.2663990192248,66.33269907699461,52.7108165519068,41.83147178551714,78.34068277298947,66.0641175283694,44.65785531123328,28.217092039480562,55.908339706693276,64.93291898463505,73.84906412566394,38.45514910654055,50.0,39.68309802339653,61.553678861918925,49.28370029345255,59.63137041208206,54.447811629554806,55.29935545321918,37.753859046592886,51.5014503518624,46.698577529152075,48.72159775384131,30.32415027214158,61.45655249217433,68.88896910193475,58.1810426795962,72.62128711707774,70.09389978160777,62.48297994922986
2019-09-25,63.07793579759307,36.12631577500961,32.70909841048615,68.62236198487437,62.58355087911294,52.42425472190042,40.53868854755942,75.99657030138724,68.74103071084606,49.371066692673786,36.17341180169843,60.57969213676963,64.24892062416333,70.3838016190287,43.290457813723386,40.2786524084862,34.51838893475791,49.31523763012579,47.97167171682198,74.71537375402204,60.973251833848515,47.50739059864229,45.37903172860125,50.96581148378782,55.47980750873677,48.05760674763328,33.312005555939606,55.61909703407798,74.29183135704875,57.81250458061271,66.86768833507199,66.94255411552672,58.13254820108816
2019-09-26,60.78052842758725,41.03993854524184,29.690814556224126,67.68841190373743,66.5876588032785,52.42425472190042,36.32919922427585,56.776072383116464,68.0473059333441,39.65623225398536,35.63896902715854,59.182619133391626,65.47624753067413,65.19953034020305,44.783198609200596,43.19707684468251,35.49528301886794,49.67000657322034,51.35438454797979,77.10658137368591,64.52400493777733,47.823182903380626,40.699000535078916,54.917946829732095,59.56084931774514,45.01348715291536,31.414342128956875,51.53710366795489,74.00874700293046,58.97329901357857,64.74369783977662,68.06753244869054,50.314485353967804
2019-09-27,57.52181181158258,45.32382639855575,28.195524154935413,67.87938870812133,60.169555855713654,50.158708512985065,30.71661259228388,47.26646930542137,68.73164132170295,33.62593087901355,44.21723523199241,52.97043937993413,57.863119975261036,59.32487034556732,52.59094421794035,54.65617149634389,28.55044217549444,45.41338208127708,50.637537028177654,76.35570838827284,65.0410693557796,37.07867613261882,45.012645761024274,58.45070549433256,57.738414220760205,47.35487080943179,31.711949169738574,39.718508557507654,84.63442555224486,49.366468256561255,68.55247188106578,71.53583027399098,49.920812800852374
2019-09-30,60.841002199682784,57.726989994173096,32.54847575708763,59.30191798595779,46.9999609004276,41.94076595971048,39.036514496158595,36.447010526102915,63.793112546437015,34.7710636781235,53.32754677064073,43.35051409823135,55.68147682743527,53.727446223413374,56.04809809119248,52.52242395507381,34.18071401006702,32.27368430345217,59.03248980642193,84.53294397590929,79.86477112782765,36.38283518610858,56.90417932126658,68.59514734814228,62.297192694721836,44.790226563115645,42.00502451617375,29.865311572315633,83.94701530055568,35.36529185410005,59.47548657026543,69.3286990798077,38.93924367650665
2019-10-01,51.83418664244741,63.16276854822977,31.82840717960636,42.172219509719085,35.91160253543846,37.39966725423091,30.43493624962349,31.191983283863465,62.61135034472801,38.444599557461444,47.8876425910014,25.975832177712974,44.88004299066359,43.60374069611169,54.036812636068206,47.52531691720269,25.156759888622076,22.7836070954487,52.60276386117197,79.12371367434463,70.58809524092965,34.043963902524496,55.771686261622854,61.4769262523353,61.109686430009965,37.90429699499995,33.258497932575466,25.684138519362662,82.00557599968647,35.47718276165642,46.022530329289424,51.65364895755237,31.6501998374805
2019-10-02,43.62466267125034,53.53802274360912,23.094399965724747,41.950563586177715,27.181979766434324,27.158761139308126,35.33673242779095,24.047684689365582,48.38695536789028,33.450702428108414,38.6429916520806,25.973999267766743,30.961752718636646,33.81940393182316,32.5481394175053,37.91238790914896,24.970858143025012,8.642796934315854,42.55314755095028,68.36318498820336,64.36085778734909,33.12306182351017,35.11135506827422,43.245424986551605,54.207869666395865,27.865212651608132,23.236594695032636,24.351212846495102,65.10398770663917,34.40694156012721,31.730463717209673,48.66457688280667,25.53192110489732
2019-10-03,53.46026620668619,65.86437891160669,26.938519048365606,42.598679518026465,16.666646584724305,18.408805472751737,41.0500428763078,27.27263035358824,58.47467078899111,26.80092273716204,38.34301854235436,30.909043696598573,33.811122274328085,20.831104053508426,45.783097486701955,40.10994496484027,37.073820399586204,3.975352436508885,47.48789625537517,77.03688385908185,67.90920841650578,49.19661442653409,55.1771581272457,48.48251571984277,59.40370112334666,17.480830764959848,28.042417697476736,23.279365159676985,65.72883492802222,33.83613586787162,37.4668334204149,46.604979181806016,26.79290262344263
2019-10-04,60.17169564640148,66.57791588803737,35.36004161785479,47.11912540158056,28.325072175692654,23.42610179348739,41.751537066525124,18.78406870234633,74.19330067958556,18.674711452033648,56.43917558158373,26.857102305488283,43.89941508458485,36.70469589970284,55.390316374832956,44.74119365739075,40.4816932185384,7.851832742077761,54.15314637225233,80.75659586351577,70.0275315105232,52.307303963773194,67.78625919356247,67.12327825632151,57.927169248314414,24.67542957190888,36.95991881913759,3.965297348742851,75.28861078517158,33.96901268422883,54.73937102098089,51.60833487266972,26.056183564283145
2019-10-07,59.29816379581542,59.27348265781027,30.03951417421068,42.36447379598953,29.26204136032804,22.922685062504428,44.085925966925664,18.38179285337428,69.37725023158572,21.02713608109626,40.85744438160178,27.011449336960524,43.652049304210564,37.63871092442831,46.793843363769625,40.72193777783497,35.626268339629064,7.530944702838468,49.37173255746773,73.50923048014515,69.5651052746941,54.11196245229576,58.09822372650808,56.907711537355446,49.165272498329955,23.29708353168276,29.85214877164404,4.564903137222672,68.16965490087424,35.07289270953481,54.52388719879466,50.34096603411839,25.072429002841375
2019-10-08,52.3426401745564,60.04275891773122,27.359117072345796,37.78529732936086,23.95610298446458,23.12140923427914,38.83188538371681,15.495227124466354,61.01059498304516,18.96854475999423,34.373288134215755,22.499975162129203,38.55266671322409,25.979802744144465,44.62814354357884,33.512263641694986,33.29044157385735,6.691134504787897,43.46629785463794,63.27059342259258,62.080194842955756,46.98798053431564,55.058110757124176,48.26344422809286,50.533898287920245,23.651561633680203,26.532325994608556,4.020089804855132,56.86276051024075,25.884915976606706,47.75164817619804,43.190225441665795,22.920255973726057
2019-10-09,58.52283619549575,51.06629229029814,30.83917135882909,40.38150413610486,29.157797714654734,22.10842299277175,31.049672939839155,22.28668772605306,59.459471653845284,29.174310642303936,38.057948374124955,23.64528825238949,40.528423654976,30.636113273410956,44.25957127634789,26.885262894119435,33.50433394730308,8.037770134274382,43.518073589364604,66.74579263726594,65.46840069923647,54.089775320551304,56.661097252487245,50.278179790742364,52.68562586224727,27.297350367467573,28.420433673388743,6.47209418099672,59.63309018386471,27.89178517413238,48.481837456119365,45.50830963100902,28.83106018807449
2019-10-10,67.4379454422311,54.03210151351422,34.2134650901569,41.29488686095374,38.50819775748948,32.054903198740604,30.803343679222763,25.39202209909307,56.692822302338584,31.194292506330626,43.80661852190033,27.88456457664931,44.64087861056337,38.357333149478976,47.75580483614857,16.570328575387208,34.114272100426575,14.179697536981976,49.192888256008274,62.17039490639671,71.01050103830431,61.7073682149525,59.31995761982628,48.93472151801351,58.690444611799336,38.91457604013377,32.65828056726174,8.959144283783075,57.822984376574524,30.693669646184674,51.61181298475849,50.11526328561029,34.186480508160685
2019-10-11,71.55534756984332,50.076011994003,38.73175514579456,47.87942396996957,44.299111244875064,43.926431495980964,41.46341284339005,28.915744416159697,53.64903391155603,36.95067065128699,47.77450479287591,38.74999223816216,45.04282765758438,45.011391254443836,42.631483298244426,28.08739273473806,45.91742033756679,33.32061825239174,51.26518403592327,57.6564303603162,70.75770118294975,62.39705188015934,56.63436354385734,42.36558889958191,57.475345827988896,49.32948894720937,30.669285873651603,22.965449623401085,52.2321451397986,35.334995799554946,53.392711157007014,51.402898660245214,37.68566071145628
2019-10-14,72.81166386689885,53.06884242586707,48.6898280763587,40.96437373550379,51.99995563995339,46.193572955839095,44.563080824859085,30.733968938436803,42.59968495972188,41.44868713376119,48.24725301961303,44.075813205039616,49.84193366382262,50.156356571523055,40.974635424837224,29.117930483953558,53.625809924738405,41.97347015040699,55.50490982700321,50.77286748927038,74.99997404563193,66.20366821673736,56.261299596276196,37.808222219106504,62.46947286685786,52.125489854966304,34.834762338237454,29.49240400219084,38.008940963314686,37.108597613781264,47.15688025289907,53.579597022148484,41.83327550596942
2019-10-15,69.27441528904579,57.142857142857146,49.76478172121589,32.891789531481066,54.545406809516834,43.57241770753908,49.86830847571075,31.55740289522717,43.438381881234164,44.990560608966916,44.09801224082135,43.5406513763185,48.93677380995707,57.38793634301901,44.12813333489537,43.37260159816768,59.614764096546274,48.183669837252076,55.59506586768434,46.443843427976994,66.77916200744532,69.15919901139384,53.53477796074966,32.74014709170618,69.7239063135393,47.45934503883639,31.63850663482434,33.148385842027665,38.26887353634864,38.265122752281655,57.8223020151601,54.78063838299095,41.97837502085773
2019-10-16,69.63126993374681,47.67708230895953,60.244180340821195,34.04680793077604,59.285721902487026,41.54840628058669,65.5650263883891,35.46342911722087,42.91402309921572,55.5555462298076,42.69404554722388,46.938759992979485,50.20748867584905,59.45642155018623,41.69757535511249,36.24736216669485,65.92444248153373,47.126433817461624,52.09845544280762,46.485437326988794,62.79504779417592,67.35236645111807,52.058690169906,28.679281719795625,65.30389888243545,45.60546621574988,35.04372337384598,32.42872954345118,41.72044493925929,31.899340766833333,54.03856315977043,53.99104997258146,39.33015177242365
2019-10-17,72.41295558004839,65.6858027076344,67.31422516159148,34.54998012203343,58.31803663721175,36.80910161544786,77.79227976102514,39.87536460935957,42.762415848779604,57.96045099960147,41.64818211218667,50.0,58.15761511544459,59.42533600082077,45.39012777270188,36.065532831751256,74.19001471335646,48.314552925458166,54.98969884312577,49.67887298736329,64.60022538294632,76.13079953158876,53.90362000466354,27.2237888136373,69.46995917315559,43.90734819187654,38.84132035879237,33.10250319269065,42.26575171553337,22.78407455128115,56.2687901795474,42.36115523829278,36.55399020370539
2019-10-18,69.021505153935,67.21445452332514,55.43697688138343,22.91702304566344,60.966517404099854,38.00264283223522,75.83044556374834,38.41541715134016,46.511592853993726,58.35050930137168,40.588742434835574,50.485439234413995,56.91942966685193,59.96414915259159,52.61542554771931,38.33215811399051,62.520170559990866,47.809926735632125,46.071804626201555,49.02408323264659,60.835029870173216,68.40803424667422,47.44441308108862,31.27816664074247,75.61264255146197,44.30003652445499,37.46075382499344,37.56687308640745,43.254837943841984,31.646380240413052,60.22939019878242,46.77648635799293,37.582827002676225
2019-10-21,72.0011773216888,68.3482882063481,61.03825508373709,20.644931796388562,74.24812286278959,46.15390785866388,63.41610568678445,51.88208436352914,43.85709938403098,60.729614085238026,40.53449730780929,54.73683109677921,62.49838085805555,72.33841995578535,46.929816399253816,38.728841680030975,71.34987539683652,64.26407171324759,53.45533222792898,51.51042271657711,73.06800162501474,71.98805052521698,46.20974938247678,38.57132020570592,86.99185057166966,52.49753574553389,43.01213112540199,56.10422545687839,47.105756481185125,52.601186995784744,62.216618461628734,60.93742413043361,49.09098241920167
2019-10-22,83.76214358256422,63.52698433342545,61.71666208076455,29.2339743562666,84.2856564603185,56.25002243264643,65.50669466530643,70.54439367702183,55.515503715080314,70.48809086689344,42.07107655167355,63.2850524130711,74.69176377566453,82.87535875133473,56.81412972968774,62.34778141882916,59.95368787956649,73.43310086506213,54.451297481495146,63.706267595739035,74.55213837985694,72.80256612002898,59.99991084443692,55.25549477530324,87.27267435656147,63.748594446827575,44.62526650166828,70.18467939034116,53.273123457134844,69.46069998409784,73.28908734736719,68.00674097841065,59.603933091794325
2019-10-23,84.44250504690251,54.87135315494863,58.72185996401234,28.042866193477735,85.46165394379646,57.92346784142916,63.11634114705717,68.971054615357,58.93156052068452,68.82966995564695,39.1682457751582,61.02568397347695,75.62755046750567,83.86586609390409,57.04223175302345,50.40295839091232,58.92903479520807,75.85017209789689,52.58637250899661,61.57203949644119,50.45782437523152,66.50695929904565,47.69235509608907,55.66499693893747,86.97671648310195,63.08726869580451,38.47084819514554,71.02561463528956,56.23673036093418,79.39499845931789,73.34458403988855,69.53748467495063,58.91239985646456
2019-10-24,81.06495928433378,44.47934666680826,59.35667196143336,28.460792150914514,82.57063563123808,53.31409942261859,62.70781222412785,65.00406646799495,36.31820455485029,60.71055443878285,41.13261348747245,59.50000729612681,71.30344494222425,81.07460068136174,50.698480033852945,48.63429429162092,57.99838885466521,59.35287745962864,54.685758219564335,58.49050580563528,42.791548512078016,67.37456226843338,35.9250626093432,54.50966193409295,86.24073264176214,60.804588662608396,31.87828346087288,70.57333729809017,48.76233806292412,76.87815239787122,63.720620397436406,66.54988132492781,50.62496529638017
2019-10-25,82.95080522079184,34.857612657920825,56.17219913604782,25.908931191996857,84.8669029057406,60.62870842572481,64.47841829442592,70.9201366349602,33.106595792967184,61.41652015420101,52.187824223806096,60.78433461469507,74.26620925926292,83.31431569932502,48.8460311270252,57.81150297027576,60.856934281209185,68.29696151463823,59.39616612889059,59.43346151124112,40.10543367296719,70.97779680247223,39.102449510286704,53.32832902846147,78.52338162129126,66.3254141567476,33.94016394869206,71.11690585861662,43.68065029616635,78.49376096239638,58.06676926225144,73.87545009625451,56.98078671553568
2019-10-28,91.879092041197,27.11004274850562,66.20329523416032,27.794122807198605,98.61414364499382,67.23646046826036,72.61910278810853,79.2568459114757,29.735127574109683,72.75001788141049,55.43118719387764,71.58471465784628,90.49572053318931,97.60206118309169,49.901735983256735,66.74370980345297,65.57903384804189,76.51997793224965,70.07537341646812,56.7859180525326,45.508984902300554,84.11822285639059,45.05190010413282,60.23632115954581,52.8215893710466,72.47804135317836,40.602516204834394,81.83165838579276,45.920578388393785,82.53056915623948,62.63233583374531,89.32225381272113,61.97518026088472
2019-10-29,74.9693237307754,36.46997679928548,59.30783643778243,34.126123004671854,98.60447261146686,65.30897460830755,74.65202805273371,73.78456324645144,26.9370855878596,73.08644533558761,58.38996967107358,70.45455106744723,71.0934521921969,96.9386786920934,45.79993784708628,61.79167522297332,63.36913183418566,75.79633330716423,61.46919845992299,48.21258322311195,35.0277168046658,75.40611198716041,36.69173715707151,57.83371073661022,54.23356931921781,71.60633983387389,36.890017252745714,78.56095979973897,37.239462161613986,76.27763812728308,61.68687664102605,89.72316169728194,56.61374283400295
2019-10-30,72.29930988637308,38.48708269460333,62.74701356352112,34.58592004091658,87.82804239133036,57.5300783010022,62.695601299112646,58.18690974405959,29.787369130510527,70.97206278254686,51.43958090947897,80.7407662940987,69.54302724513639,91.6786970456983,52.61186054681646,65.10417042419746,61.33481337003937,73.85625838934479,63.16286618444158,57.601072837265036,37.51091631688264,74.07770511183986,43.33796868862186,61.379880318849885,56.48858805930359,59.78390126165065,36.40581713892159,62.184864974825814,57.61480846342017,64.67988222030058,61.870682988432044,85.9572225023119,46.45260540418222
2019-10-31,71.70523761463147,41.677633554614225,59.899989870682376,28.942635421650238,78.92138926292371,44.02730345993308,58.93412894456243,49.947117041705646,34.65026803552708,64.87603544621723,42.64479405458675,73.79038568095271,67.00072784278595,84.5667327653891,60.29156742676635,64.71827498942335,60.507043707993766,61.02402266866155,58.54568082185519,68.98168085357968,30.33583780110247,68.56010883133906,46.84570109287648,62.95387851001303,56.639073600337234,43.913001438886646,36.111021466163905,51.432466820536575,60.96151524949759,58.201834517969765,56.108626717619316,76.65179475429973,39.76784918979311
2019-11-01,77.99611686831345,37.23509892127356,61.64331090879143,33.85256732958604,80.36513872252573,61.512628167234034,63.061716859503,50.157638376094276,42.268015864752044,76.04308605402187,41.81538109859053,79.64291100052337,69.72200065843113,87.16421297478229,54.98354724707128,61.542378503694806,64.14115332903827,64.1131860209178,59.55976265718852,63.52799303064687,22.543097074697485,69.34005282944743,46.533460973072096,64.52404452413049,54.1086923953134,63.61325351644604,27.47708474913395,60.4004675569349,63.40005406074046,66.97814579398137,59.18840659265256,78.92630948488974,52.40823888152464
2019-11-04,80.16860774096264,34.59915060178912,58.53089471772954,39.003876959840106,80.40987548762892,66.37297121200766,61.163072944623934,67.84263159692915,37.54578323383503,78.60577330875175,37.3486631773482,82.07552161999247,68.078794669375,84.66337722940266,47.184133660786586,59.08370496131495,59.09517681822514,66.42783239017263,57.22593061198338,53.442577155947276,27.529256247490466,67.84544438244473,42.82231772062043,57.36651808937662,44.3412395404089,72.0875726957454,25.242852487607394,66.2559452378567,59.81131488319987,73.19174124162285,40.90911420364424,77.5896712449767,60.66347065094392
2019-11-05,81.45376669076656,32.45380801242068,55.74269360415178,42.64154666565538,80.32018756018036,75.41439607099406,50.22499645728861,74.55073400449467,32.98982896827212,80.20023134298592,44.75881299523268,82.2430459748325,68.3373806316558,86.85428537729135,42.640849853738935,58.739418369042404,57.50235803840035,68.25672432736074,60.35800649736604,45.33956035724283,27.06408931595378,70.09392268950864,36.91667089828873,56.016857699060964,38.4897563979874,81.62286998904295,21.513033453007296,73.45129388790373,52.55199339029642,68.09414226624858,39.74040165680944,88.72641556187708,72.54161859238503
2019-11-06,81.03439844075103,29.395482422731533,51.99960250129739,42.32000898184875,79.35021576838633,75.93884446343762,34.79369686060889,64.48124282080431,34.89114289612168,89.02590230989074,47.35033741566575,81.73080769553032,65.56924909629677,86.35237967223867,43.265235922324884,62.798544239938145,51.72006722445448,64.62529470984506,61.362537704331814,43.8441041427377,21.37453593999814,66.58372555028534,36.15400501942003,59.78781145550173,44.766308340016714,79.49331416404203,31.947525644123274,66.28219672621665,56.869622307618144,63.93943723333139,46.78894343682788,89.7532182689898,63.62881164600745
2019-11-07,81.97145800985378,22.548082280270492,58.29953767205252,60.002688376982675,80.90114259509956,77.668605319679,32.88179176605186,70.91855917465061,28.98324968859636,81.43713573354684,43.23473507867539,85.1964236470021,74.00385775396245,86.87481980110103,31.877716981566053,59.46811471566721,57.53873801776051,65.9319343120354,69.97062413276221,35.44187515476595,24.09066101173886,74.0370628957746,34.59550677426317,55.74561339933467,42.19269743738683,77.60290391162866,29.435440008702273,66.57874705045771,46.84288671501046,63.58323380598802,43.68955864069382,90.40296456983131,70.33121970358557
2019-11-08,80.16608580185381,22.311174540517996,50.069166244570305,65.62520433916549,77.86054501527371,67.338112128629,48.06554130360979,63.34978526795827,20.760859584898583,82.28505455149786,47.02732382991321,90.50449062379715,74.48177698560525,83.51304179273747,34.21874549921198,62.866275853037855,52.01342511222715,60.48890454233592,71.11589228084115,33.727962919303565,22.05744808081259,68.29329429503272,34.37863128744411,51.804469921390364,37.526292360247034,62.77205151370904,30.997857250051723,63.285054210406,47.61208596384448,53.2195424952325,36.000130333865535,89.69014311989505,60.650631474386266
2019-11-11,82.57276496405973,26.531105695254553,51.93008185572816,69.94500042590712,75.2548894155334,62.58693655099024,43.94489565608902,59.96033874391209,16.551084320477642,79.70931114539411,51.16657332946954,85.01529104251584,70.41200014187145,77.25801403030694,34.27229014974586,57.17058127108812,67.62001369786944,53.58841361772071,80.59043674841847,26.349435223684296,24.977402050322425,69.53673880089534,28.147848718876105,40.13844077586425,37.78867339282044,56.45511394179408,43.7117308507433,58.650735882203534,43.57615564512116,52.26480440639713,38.93149176727063,88.48548966336827,57.70204463961186
2019-11-12,80.22524219002472,26.60840764791179,55.068862339814686,65.10731952728298,72.0315954557195,59.5273161857741,49.6904679685231,59.88055651240354,9.90645656507408,80.69279767262266,49.92243357104894,84.96932982759029,65.9006816565726,70.52833235169568,24.432795735990524,65.53569712651218,69.18821346086912,52.944462582452964,80.69946937286176,28.98016429573231,33.13396156953867,71.94667561400159,20.87358984977766,36.37687332230554,31.178178807439323,54.71894274289915,55.677108948185094,54.95498718945979,41.322195661886646,47.49190606194202,35.60896733172551,88.16621788656143,51.63730406130758
2019-11-13,81.43947790692053,34.42308539305148,41.48249604040199,62.96034064958765,67.74192524117245,55.817150472606734,50.30565669316098,64.68749107479569,17.331038664063286,82.76065088487897,48.864154946689666,86.56254299326875,64.94637389328672,66.53861743374387,32.812580371049336,63.37112126399769,64.98021239834871,65.06609390647995,77.19556276585872,35.629094574164284,48.87459173426827,68.09876248344939,27.582993357492512,34.41263714663522,36.133268147537684,50.78740661389279,56.58290425129659,49.59349645999221,49.76420203906213,49.7749665707976,38.77176944074518,73.44239859636184,51.94701567313836
2019-11-14,75.28235112513235,43.39935906099458,47.67083615424181,69.1567986754851,63.03188502469055,54.815882171461546,48.053475238799585,60.80111102810514,23.091357601522773,82.04387606726729,49.530668061612715,86.34924527375767,67.01570862483682,63.455326405928965,40.27788361594664,55.41318036995703,62.37065478388698,59.71106745349412,77.12798797270294,39.936830733179306,51.99548254545255,60.1389615895671,31.71293770874604,38.43564205407694,44.18453889813998,51.73741654828479,57.72560377514575,48.12614461045278,56.22012611014965,50.285852372855224,39.84233825541921,72.14574542344529,50.27171424995242
2019-11-15,75.76196910508816,54.02581348845665,36.93254332408591,70.38280445825048,64.08264305226665,56.77509391687107,50.87197279434162,61.03634892807176,28.42105628715896,83.81051462263991,50.397794085762314,87.00910521422466,66.94300752612561,65.09978099812184,41.99287867108099,52.67112864987072,63.13366520627555,56.15734162297952,74.16378300681431,47.234961819117935,60.45848794417213,45.55410850957409,35.41233319173246,37.43581162572881,66.03401545040366,52.963321690354206,55.6320933539763,51.585805689034565,60.73027192820835,55.39656061103041,43.3663593682988,73.27934062536526,54.91202093709161
2019-11-18,91.62459072389066,46.74260506158363,46.42810869385977,65.11244640560682,62.125309880975486,56.2415758652057,47.99157992686338,54.689761683921105,30.531466556105826,83.01474398091443,40.06090416096994,84.95575529223854,75.31650403303979,69.0280137192711,46.73542266081927,59.86162572160867,66.91760833678315,53.605585988735434,84.22961119615766,49.33007999060268,74.4023249333174,63.98673327823096,39.04567234756862,43.38745928755099,66.13547679966396,52.918997856077695,51.75887504887873,49.551991496873015,62.646641510713536,57.224356042179444,42.66156558268632,71.70709662068343,53.110204442165134
2019-11-19,89.2625875135349,47.04417671643791,39.1616920837554,65.45748559210404,70.37028016700884,61.558735643540565,58.338342918753206,53.579987232735995,23.112803893763356,84.18107817372663,37.715270966780324,78.83817598442533,70.9082167364598,73.42964519180066,41.94765697564504,59.825161795604885,72.34558064931886,54.875497113033155,81.2768743109151,45.40680724643796,67.62887736408057,56.62323952403103,36.924575363397956,35.406255731797216,66.50245642484838,59.689920357119185,49.38680483288091,56.1421470655658,51.4175818659326,54.009315117306976,35.462626202925236,73.76453962210023,53.152406674644716
2019-11-20,77.22193745642943,49.697302058618774,37.972347730938665,72.88952369017889,72.61152380376674,58.17723429304012,59.2084280774145,56.55909601398576,22.07961420458686,85.86172212544412,34.597128398337674,79.49791164583509,66.1977409139776,72.44980543204656,37.87579715881603,54.473740493705584,62.6401962153941,55.98612993224393,90.9102470475115,44.827609420054074,68.19113257593385,63.065761353868474,31.8901497691638,41.120008136144826,67.8941941745851,54.90198054577257,46.92186244278899,65.30613280537113,54.83619049869449,49.15046081493233,38.24236409245492,72.46889134610535,54.37866541946062
2019-11-21,65.79911746644193,46.86112135189821,27.38946082962761,66.31883430988377,68.84058698939596,52.3470287072328,56.9759845313515,59.64630333641698,20.34569771996172,83.28911522086592,31.13735248720846,76.99530762790329,61.50676661246326,63.463779417176305,40.04231219893243,60.78507069927158,59.96300959787238,40.88972130943371,88.92895695187482,48.96783614800998,64.69412660646798,59.90600070829606,33.9359736855441,37.21937978644603,65.54231100575655,46.39826739744865,47.15479597740105,60.90001004021594,57.0350181068816,37.44438864739149,41.03799971747422,69.4680321121813,53.19351121115521
2019-11-22,62.278049211926024,48.42722855204685,26.08741947505723,65.8560098825141,65.59994062527726,49.47211320124793,60.891701595142834,43.726952383343225,25.14677489262776,81.79190592122367,32.09576693726197,69.37504948158819,51.84046194156008,62.70953405082025,48.63523140781209,63.13840253669053,59.5704898042138,32.78870674151061,87.84232671440171,58.12559419419084,66.35324647223845,50.62679218115006,43.00382126231737,56.732771442736734,62.76298770276688,41.772128014928,56.15922783613577,52.25333027859994,62.45865529491007,28.576271636429354,48.45377248393012,70.59840577900835,44.13918420585988
2019-11-25,70.18945844794385,57.1540329195246,40.61049348000201,63.03225928500825,63.713090420539515,46.90967861810912,68.11526894455395,41.451137556691315,29.369476398352575,81.73912562735171,19.336576066538797,69.18239730563991,55.895048238029176,64.62655579660816,61.42863234143307,75.1298223109084,62.43743961033864,40.779712651566264,90.98333936330648,62.62155589984475,63.65273126903165,64.30682615745783,48.69198067900434,58.8364825804507,76.49575650889058,43.589690255083674,62.80221753082567,52.19513984429771,59.645740612897384,36.78225180209615,48.453712645693834,65.7417684054754,35.477560438233155
2019-11-26,64.61143288135733,61.75370206480211,50.353337351462834,67.45894869131793,61.38227593501292,51.423775385560866,61.834308945027956,46.219281382683185,31.79263129376227,60.36036104838137,34.66958641164899,59.32206838533953,58.632351461307344,64.53966144933699,64.47378603993573,67.09740188167865,68.51295286630807,41.31802387831531,95.67958137430949,65.7615538452041,67.35791145992515,60.95394169707123,57.57211413343327,60.275441037841716,75.98258647348128,45.55558557036123,61.56732724613529,55.36868503634074,57.25123037095579,44.2109796834868,46.80852961828773,55.90914744107953,40.492363039306426
2019-11-27,65.3748322801867,67.20160835659303,58.43955769425228,58.68399185612351,54.54554731267284,53.07437173108815,66.10964157178947,37.755096777299585,36.246475605544745,69.93166564130371,40.61427952969419,50.0,52.31055588389139,63.13773762535967,74.85008693183833,74.66942925688329,76.39018752589055,43.88863368811407,95.72149957070766,78.38893314588523,67.03088290646889,61.574790984262876,67.47654746960464,61.57984913634963,78.81159406419134,47.04566842378291,74.16954398200139,54.545373359588844,68.58523961182166,43.03433783333152,43.97756923043884,54.028400968919414,29.812186831859236
2019-11-29,63.05553395821635,64.83631699565925,53.826430783005605,63.301776956168986,51.388935514766146,56.35742233290438,58.246020357043506,37.79242829617301,45.346926065545375,60.61944886116203,40.87341189793679,40.74079525467137,47.9246052118995,58.89153592137197,73.28988341868904,72.11035457945694,74.68010139576252,45.072223506110774,84.40947439723735,83.28055391086419,68.17308760264488,60.269691814816134,68.49326932887865,62.47332500757023,73.3820610914911,52.81604677147602,72.82966958514278,49.11392595126874,61.73732052202808,46.61739375669235,67.58862588682705,54.245243542521,32.90152701596348
