Date,AAPL,AMT,AMZN,BA,BAC,BHP,COR,CVX,DUK,DVA,ECL,GE,GOOGL,JPM,KO,LLY,META,MMM,MSFT,NEE,NKE,NVDA,PEP,PG,PLD,RIO,SBUX,SLB,SO,SPG,VZ,WFC,XOM
2019-01-28,-0.00925465055750796,0.0038228280662337966,-0.019562216712664893,-0.003377360757059966,0.0016904005286306756,0.0,0.0057742477308688755,-0.009273895544559485,-0.0023294215201802304,-0.017866534507574916,0.007082792530011206,-0.02510914305244971,-0.019654845587721903,0.004739214222802435,-0.004222124993915277,0.0005216193531949465,-0.01033482864315316,-0.013782601130328365,-0.019501655243283622,-0.009931045974067021,-0.0035974822222504255,-0.13824522318224053,-0.0048468659085326715,-0.0008548116892796997,0.010604475494774501,0.008228294964859773,-0.0028318887189260344,-0.0168884986486022,-0.0014736619495971937,0.007848454973387264,-0.02358156331382888,-0.0061836842246727475,-0.0066928250048495785
2019-01-29,-0.010364820329399449,0.008271377150463222,-0.02686994204251958,0.005344821499523089,-0.008099922398715043,0.018668245448254517,-0.007239025340139538,-0.003031162371092022,-0.000233629913836908,0.009630835000293159,0.00019365329705411938,-0.0033594398220602173,-0.009075281577053396,0.002791745081240471,0.004876183419280311,0.005911628769532884,-0.022241888657248965,0.019410016708718336,-0.02036545444726634,0.0022611935376195547,-0.0012451559850802374,-0.04644577837981678,0.0016540628299732685,0.00021400130582405197,0.01244206939370307,0.03264366680154884,0.0020924140231792787,-0.005425305231422484,0.003162864629393969,0.003921679379281562,-0.03250428704846864,0.0006016953509595524,0.003790285436656271
2019-01-30,0.06833446756390438,0.006078761014185252,0.04802744720961405,0.0625085474671998,-0.010888236836386622,0.03298727035005822,-0.012698024995873802,0.010551779669683237,0.004905050031842384,-0.013601845070866703,0.012063753861510484,0.022471903569853513,0.02610140536979455,0.002304012805288691,0.009704379473791658,0.010630217424907773,0.043206929939976435,0.011779872375405676,0.03341749525367432,0.004223117993835013,0.013213882898811757,0.04399691205455647,0.01669717465927323,0.01047670398704037,0.012585015366456842,0.01378430349159876,0.01655763499941809,0.022727227120564963,0.00609476141385934,0.011439947338029555,0.013513615062499928,0.0048149501096557135,0.010907525538318641
2019-01-31,0.007201097662400624,0.013902753457229355,0.02891472167185971,-0.005416103493319113,-0.020639414310509308,0.009067531554711739,0.06163250648149221,0.01451192899560838,0.02010408403657382,0.005193426123475842,0.008222638363523993,0.11648344060425275,0.025410005506693922,-0.008715754670148512,0.005641738345131486,0.024970008644254804,0.1081638474504687,0.00516882128618823,-0.018330745476142885,0.031050225499466455,0.007381605436975969,0.046291464369370816,0.0166938593930539,0.02063061286535417,0.011258895486689902,0.020123340913442034,-0.00014663679763649018,-0.017555220908158864,0.015249572459718141,0.004799765869509809,0.019629564130419164,-0.01470615260339947,0.013694587047671902
2019-02-01,0.0004810593174828792,-0.0139433706618316,-0.05381880772938674,0.004693542516552851,-0.0031613356338258125,-0.0019534982327596984,0.0046780418968424,0.03244661362626511,0.0,0.003028650734195004,0.004994885794655346,0.002952799896608571,-0.006457090795618292,0.0036714643458439777,0.011842709099320947,0.008593395558978756,-0.005879157503726473,-0.00569179959243904,-0.015799970833858756,-0.006481179732647946,-0.00451857455244542,0.006817346612910669,-0.004260427806561884,0.010365872127837461,0.0036151690467558506,-0.0053314876693477675,-0.0004404726889821742,0.00791665281135101,-0.0022630753349380806,-0.01597868183444595,-0.009262695606194082,0.0,0.03602619976222865
2019-02-04,0.028404986425450973,0.002992334178414824,0.004353581897566405,0.0247013048326572,0.017617841934756795,0.0005872278260521391,0.00823755115550484,0.011573855320232251,0.0004560298364242321,0.005328583323728875,0.001383687056787819,0.001962695311990892,0.020382245885547823,0.0035618934218089038,0.011293474352319643,-0.005955990511586906,0.021362569308218005,0.005272351490099414,0.028799448036488595,0.001574354061197658,0.0058887400804830126,0.03074708625352618,0.00802204719089028,0.0057453933169058224,0.0034573604139920278,0.013757268927689692,-0.007781419809849033,0.0008973113946955102,0.0024746848764976015,0.014843021189800076,-0.009349204669265254,0.003067015905882098,-0.014488656942068245
2019-02-05,0.01710925800423846,0.00871629654422712,0.015612487224473615,0.03319894471059093,-0.0034626706199267776,0.0005868831919111361,0.01563061763769058,-0.0021713025616297843,0.007743036868797848,0.004416961249818829,-0.0032667054166821696,0.04113611817007534,0.009155246838074449,-0.004412380608884381,0.00020333986643272794,0.002163781739245696,0.011285072884887004,0.004545008383030291,0.013996590772156647,0.00039311500965744095,0.010610893671319399,0.005161198672283929,-0.0016797846906156932,-0.00601849749214578,0.004164008315507894,-0.008988442376007266,0.026043194272969084,0.012107941535116407,0.002468575928979533,0.011711875198837207,0.0018505890794937585,0.0042803699347735424,0.010291204892907801
2019-02-06,0.00034471618717568653,-0.012526614176231243,-0.011182689786027766,0.002267242076999354,-0.0017372381177797047,-0.0027371818229139366,0.010143196140313115,-0.0050218986180690095,-0.0004518912059336966,-0.012313051311001133,0.0032144256994504072,-0.015051761339568648,-0.02515904645646816,-0.00048171732482438223,0.0,-0.009632242781166367,-0.003914414069901007,0.007210005595783109,-0.0110987008962381,-0.0003929605309745954,-0.0018103834148380793,0.020340335112725816,0.0013284556358099664,0.0049260371343455844,-0.0065771235138814,0.007291502443638631,-0.0018847528423392435,-0.0015508274731086402,-0.003899156457764952,-0.0008154399506531407,-0.006464823640936701,-0.0010147494208460062,-0.0043655986067342445
2019-02-07,-0.01893942750605304,0.010219101289149934,-0.015784110453143985,-0.009497346518388294,-0.01705542219365963,-0.010586157018409037,-0.009694901187425997,-0.005467606637569067,0.011530524911919526,0.015672256981371424,-0.0035179460485587066,-0.03915936541830056,-0.015121677321234595,-0.01310993155070106,0.003247849100664002,-0.01484005158024404,-0.024107031103918874,-0.013477013733028453,-0.007167764123556242,0.018248394877155905,-0.0038687402823619488,-0.03647055441458624,0.0003536856235371033,-0.007965814431820983,0.013673063780964112,-0.006532283082492318,0.004212006254757261,-0.0357221814031472,0.01277301370232431,0.010878309412744258,-0.004089905697013396,-0.023161399815825434,-0.007706710026710639
2019-02-08,0.0011748991553428567,0.0024414698837427196,-0.016198209157239574,-0.0006417725849806599,0.0017707645399387406,0.004557175235057054,-0.017366052026651313,-0.005497665711102218,0.00916405950483834,-0.015781128010620926,0.0035303656845686593,-0.02485085379473484,-0.0031919816680952007,-0.009962739159924183,0.0016189402180857293,0.017872103827781594,0.005709801297666184,-9.985619568775306e-05,0.003799879923304994,0.009153429216534725,-0.0003639074249242036,0.005087513090946905,-0.000618711427931351,0.005867880575894935,0.00567912486801081,-0.004265370699377047,0.008822784802404504,-0.015646892385344224,-0.0008136848006592423,-0.009415854333754137,0.007093419044403637,-0.00894347983619903,0.001624847787037087
2019-02-11,-0.005750873071450835,0.0032478283090415783,0.0017503863887402549,-0.002370858628215955,0.00424175528227555,0.003944861633655261,-0.007947022976649731,-0.005358135322810598,-0.0014396072981393004,-0.002494198948589821,0.005843092952524831,0.022426007843077134,-0.00023586219640436834,-0.004735686083472079,0.0022220815758464685,-0.013294341364257556,-0.009203418936993613,0.005454857169546079,-0.003974556985205102,0.0,0.016026952062470512,-0.011608173092142682,-0.00044263569851810125,0.00573145836192257,0.0029648573869647254,-0.004461919322324093,0.003440899280375387,0.021272127571879684,0.002443042268339024,0.006518076124208516,0.0018534930556313167,0.0,0.001621946046762357
2019-02-12,0.008616988823041849,-0.002312112635008523,0.029547382710171766,0.016759458453573073,0.009855522034480035,0.006876250712450904,0.025705627768793926,0.015134661020521634,0.0006655456849122832,0.024468635306572173,0.01424102807668226,-0.00498501105957494,0.02310098079657852,0.01704998647209921,0.0010079624046783753,0.012541338505152488,-0.004523804193170333,0.028171959560253645,0.015581654267959877,0.001420926660424815,0.01230883298147134,0.0322293421302311,0.007258630260135623,0.010074039745096686,-0.006193520093068394,0.002509914658120227,-0.0034291000923353243,0.020143750987099418,0.0026401308950121383,-0.0037774311536022953,0.006845511061654097,0.029381094857182433,0.017543801433721695
2019-02-13,-0.004154542333935862,0.006431487757570187,0.001214920135908626,-0.00034093535740842285,0.00034880975947482185,0.007999975894298128,0.007226958524791938,0.007159495352957679,-0.007093101607278052,0.009762858309535716,0.0016627568416964777,0.03907821452242288,0.0009311598691612577,0.0047758783379650005,0.0026177918063532424,0.001339268907683655,-0.005877220594160071,0.01524874551708022,-0.0007482170543335886,-0.00229168104825761,0.008145396366707969,0.011311679759519633,0.0029003511053740105,-0.0002013647688821063,0.003115936019776111,0.0071531820707468885,0.01089595932891152,0.008170451585168825,-0.0030382908026738153,0.0079429772237265,0.0011028545876869966,-0.000611670251514318,0.011273049869270357
2019-02-14,0.0036433234918831214,0.012031987235392672,-0.010579272014338836,-0.0018509338733533331,-0.010801697740073113,0.006000861948735947,0.0004628360762495287,-0.0018582057223412995,-0.009496674957582552,0.0029351172136902193,-0.006394024488424965,-0.03182278369836011,0.0005050300547300157,-0.006499032516222858,-0.08435416462605727,0.01466295659764838,-0.0007314895984543712,-0.016084022408459964,0.0008427512652384728,-0.0013126342150809878,-0.008430854837881863,0.010792836389392324,-0.013407156893534555,-0.007859773110629464,0.00042386569946639696,-0.0007103392241878392,0.004680225842431662,-0.00630363332346584,-0.0004064428025705169,-0.0013044583147274746,-0.008260210512792243,-0.01020023424551475,0.00026242722546054864
2019-02-15,-0.0022249406042195163,0.011547978112606438,-0.009059262479477748,0.01988676005878709,0.025361350105087777,0.01520089832572169,0.007088799187922046,0.01007102832033846,-0.0035300770641448764,0.017386784625240015,0.011570780938555236,0.004980175627212535,-0.00847503319110987,0.030560584685574543,-0.007677298881172412,0.01432727793319688,-0.008844114996414465,0.019177384300937073,0.012347885852797003,0.00783056211922517,0.008266462606757452,0.018184056496807433,0.029487484731938407,0.0002031764718484208,0.004798763237424231,0.01545849110124653,-0.0018351473041815503,0.018351020362964654,-0.0008229523601487321,-0.002176715456185696,0.020914467503531986,0.014427364580876345,0.018880389340087067
